date,nav_mxn,cash_mxn,fees_mxn,traded_mxn,units_SPY,units_EFA,units_IEF,units_GLD
2006-04-12,211780.30755575577,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-13,212421.35533372482,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-17,211342.08365752565,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-18,212687.48385734018,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-19,213503.98577626704,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-20,215594.75487368088,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-21,215354.11290796605,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-24,215564.5872283394,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-25,216365.13141194248,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-26,215968.1105143558,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-27,216701.18992905025,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-04-28,216114.521642205,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-01,214821.92698964154,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-02,214758.94417468662,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-03,214156.87627084387,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-04,214700.85348918237,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-05,215925.54056475515,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-08,215073.29270811618,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-09,214626.42807377843,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-10,214068.80081367798,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-11,212255.42195350933,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-12,211890.43956262307,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-15,214718.6679846215,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-16,212005.25496143565,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-17,211109.14277857065,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-18,209658.57059466565,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
2006-05-19,210900.3004224924,0.0,0.0,0.0,216.099391046075,0.0,0.0,0.0
