date,nav,cash,equities,daily_ret
2026-06-01,517706.10268153175,10804.417339542088,506901.6853419897,0.007649824916156511
2026-06-02,521802.4093549076,10806.377140798399,510996.0322141092,0.007912417203812083
2026-06-03,519604.1563826683,10808.337297540882,508795.81908512744,-0.004212807248162975
2026-06-04,515697.7222934837,10810.297809834019,504887.42448364967,-0.00751809630696576
2026-06-05,513693.80398157565,10812.258677742302,502881.5453038333,-0.0038858389814016014
2026-06-08,516248.7227486785,10814.219901330238,505434.5028473483,0.004973621926719796
2026-06-09,514458.7694932562,10816.18148066234,503642.58801259386,-0.0034672303805267646
2026-06-10,517033.9222294268,10818.143415803139,506215.77881362365,0.005005557080321799
2026-06-11,515784.642122246,10820.105706817172,504964.5364154288,-0.002416243989937783
2026-06-12,523688.42946681695,10822.068353768993,512866.3611130479,0.015323812884482368
2026-06-15,515563.84622543026,11492.619490784837,504071.22673464543,-0.015514154570225203
2026-06-16,517382.34750706714,11494.704124264694,505887.64338280243,0.003527208695781381
2026-06-17,517444.88977066247,11496.7891358739,505948.10063478857,0.00012088209792371352
2026-06-18,520746.69533513044,11498.874525681045,509247.8208094494,0.00638098013864119
2026-06-19,512271.979585193,11500.960293754732,500771.0192914382,-0.01627416136454496
2026-06-22,514359.8163614606,11503.04644016357,502856.76992129703,0.0040756411817766125
2026-06-23,516086.1987637906,11505.13296497619,504581.0657988144,0.0033563710605200026
2026-06-24,513400.52528395515,11507.219868261225,501893.3054156939,-0.005203924240308244
2026-06-25,519312.0246792314,11509.307150087328,507802.7175291441,0.011514400753693588
2026-06-26,519028.6438431061,11511.394810523163,507517.249032583,-0.0005456851038647681
2026-06-29,518686.6313039028,11513.482849637405,507173.1484542654,-0.0006589473302878179
2026-06-30,519198.7156283682,11515.571267498743,507683.1443608695,0.0009872711065987971
2026-07-01,523492.5218205357,13518.022841953652,509974.49897858204,0.00827006320108259
