Date,nav,benchmark,position,qqq_mxn,usd_mxn
2013-10-30,340766.7734580406,395876.60108005453,0,0.0008981742489684308,12.952349662780762
2013-10-31,340855.07532433746,396883.783499095,0,0.0025441827485954693,13.01509952545166
2013-11-01,340943.40007203066,398218.07589226053,0,0.0033619221763152574,13.055700302124023
2013-11-04,341031.74770704936,396580.192291172,0,-0.0041130317789283,12.983189582824707
2013-11-05,341120.1182353243,402459.8366911261,0,0.014825865018586848,13.161399841308594
2013-11-06,341208.51166278764,402512.24188294256,0,0.00013021222750397854,13.166279792785645
2013-11-07,341296.92799537326,396566.05540311674,0,-0.014772684805832714,13.220250129699707
2013-11-08,341385.3672390165,400173.6190984602,0,0.009097005772912947,13.16273021697998
2013-11-11,341473.82939965423,401190.0289675728,0,0.002539922225264224,13.21697998046875
2013-11-12,341562.3144832249,400516.2367998737,0,-0.0016794838332174766,13.173999786376953
2013-11-13,341650.82249566837,400184.2312599009,0,-0.000828944021409761,13.005510330200195
2013-11-14,341739.3534429262,399903.3961851052,0,-0.0007017644696082348,12.956060409545898
2013-11-15,341827.90733094135,399777.34025039594,0,-0.0003152159644348451,12.927300453186035
2013-11-18,341916.4841656585,394660.45849214686,0,-0.012799329134173032,12.887709617614746
2013-11-19,342005.08395302366,395304.23318383517,0,0.0016312115334480293,12.946100234985352
2013-11-20,342093.7066989845,398515.483059716,0,0.008123489723388388,13.082830429077148
2013-11-21,342182.3524094902,400627.0164827955,0,0.00529849783217351,13.01990032196045
2013-11-22,342271.02109049156,400938.0465499382,0,0.0007763581943958098,12.960200309753418
2013-11-25,342359.7127479408,404239.254249583,0,0.008233710240401537,13.035869598388672
2013-11-26,342448.42738779174,406900.8401617544,0,0.006584184698025686,13.05348014831543
2013-11-27,342537.16501599975,411667.25082890777,0,0.011713936656553958,13.114959716796875
2013-11-29,342625.9256385218,413632.4191551936,0,0.004773681468051905,13.099169731140137
2013-12-02,342714.7092613162,415619.00098142045,0,0.004802771093920244,13.200579643249512
2013-12-03,342803.51589034306,412139.93411567435,0,-0.008370808017753806,13.100810050964355
2013-12-04,342892.34553156386,410677.0975340447,0,-0.003549368698688382,13.04209041595459
2013-12-05,342981.1981909417,411524.4939497787,0,0.0020634128876977353,13.085840225219727
2013-12-06,343070.0738744412,409363.8077342641,0,-0.005250443770130286,12.923290252685547
2013-12-09,343158.9725880285,408300.96620032494,0,-0.0025963251119384134,12.83749008178711
2013-12-10,343247.8943376714,408392.4955827313,0,0.0002241713588340133,12.849300384521484
2013-12-11,343336.8391293391,408507.2039478376,0,0.00028087774958396317,13.020389556884766
2013-12-12,343425.80696900235,405574.65165333956,0,-0.007178703988957036,12.960399627685547
2013-12-13,343514.7978626336,402314.7601371642,0,-0.0080377102042406,12.87289047241211
2013-12-16,343603.8118162067,406224.8066496705,0,0.009718874125257626,12.926400184631348
2013-12-17,343692.8488356972,406100.96492518473,0,-0.0003048600736798024,12.948260307312012
2013-12-18,343781.908927082,409326.26613380614,0,0.007942116584765069,12.901100158691406
2013-12-19,343870.9920963397,409584.1897776708,0,0.0006301175008893711,12.945300102233887
2013-12-20,343960.0983494504,414538.3136166374,0,0.012095495779892662,12.969799995422363
2013-12-23,344049.2276923957,419272.6115974066,0,0.011420652386663344,12.98134994506836
2013-12-24,344138.38013115886,420555.05825394986,0,0.0030587417853438215,13.01511001586914
2013-12-26,344227.5556717246,423584.80546057795,0,0.007204163039215228,13.065540313720703
2013-12-27,344316.7543200792,422019.99561324145,0,-0.0036942067495434605,13.050000190734863
2013-12-30,344405.9760822106,421793.39548897377,0,-0.0005369416772265101,13.062390327453613
2013-12-31,344495.2209641081,423404.4639134575,0,0.003819567688147618,13.027310371398926
2014-01-02,344584.4889717627,423989.5849891402,0,0.001381943568271593,13.148460388183594
2014-01-03,344673.7801111669,419182.1516873371,0,-0.011338564606312773,13.093899726867676
2014-01-06,344763.09438831476,416845.0677041403,0,-0.005575342303552944,13.069169998168945
2014-01-07,344852.4318092019,418736.1511361065,0,0.004536657810014999,13.00790023803711
2014-01-08,344941.7923798255,423417.26957784826,0,0.011179160024853418,13.124699592590332
2014-01-09,345031.17610618426,420727.72973584686,0,-0.006351984284162282,13.084790229797363
2014-01-10,345120.58299427846,418033.73064430215,0,-0.00640318881105395,12.95930004119873
2014-01-13,345210.0130501099,415411.6860301501,0,-0.00627232785763665,13.07116985321045
2014-01-14,345299.466279682,423530.47178529896,0,0.019543951285375227,13.077280044555664
2014-01-15,345388.9426889997,430876.2398115486,0,0.017344131097073667,13.195699691772461
2014-01-16,345478.4422840695,433423.1390575502,0,0.005910976309845939,13.272199630737305
2014-01-17,345567.96507089946,429712.6069708758,0,-0.008560992139789003,13.233440399169922
2014-01-21,345657.5110554992,434302.7778085776,0,0.010681955249250752,13.273599624633789
2014-01-22,345747.0802438799,436251.0923557527,0,0.00448607433967152,13.298600196838379
2014-01-23,345836.6726420542,437879.38055204664,0,0.0037324564335212695,13.393500328063965
2014-01-24,345926.28825603647,431029.54400720005,0,-0.015643204154100143,13.448450088500977
2014-01-27,346015.9270918425,424466.8707322044,0,-0.015225576451172507,13.373200416564941
2014-01-28,346105.58915548975,418002.36960364203,0,-0.015229695352692918,13.177200317382812
2014-01-29,346195.27445299714,420340.67605009803,0,0.005594002849010682,13.394450187683105
2014-01-30,346284.98299038515,426834.01712000463,0,0.015447805648798774,13.354499816894531
2014-01-31,346374.7147736759,425400.77212869114,0,-0.0033578509065047557,13.34514045715332
2014-02-03,346464.46980889305,421205.6588721811,0,-0.009861555341138306,13.523929595947266
2014-02-04,346554.2481020618,417612.3362231244,0,-0.00853104077157496,13.310649871826172
2014-02-05,346644.04965920886,415118.27164376434,0,-0.005972200442918685,13.265520095825195
2014-02-06,346733.8744863626,420121.58359737776,0,0.012052738449217282,13.256360054016113
2014-02-07,346823.7225895529,427718.3800870718,0,0.01808237611751551,13.259530067443848
2014-02-10,346913.59397481126,431719.94709115475,0,0.009355611520057483,13.30737018585205
2014-02-11,347003.4886481706,436029.9461164417,0,0.009983321489606567,13.288869857788086
2014-02-12,347093.40661566553,437720.4001771814,0,0.0038769219311562964,13.314900398254395
2014-02-13,347183.34788333223,439016.85377131926,0,0.0029618304141481033,13.255999565124512
2014-02-14,347273.31245720835,439158.8640874629,0,0.00032347349520578383,13.233710289001465
2014-02-18,347363.30034333316,441430.10956637905,0,0.005171808346930762,13.237299919128418
2014-02-19,347453.3115477475,441188.1041884983,0,-0.0005482303373426367,13.32155990600586
2014-02-20,347543.34607649385,441659.7438011892,0,0.0010690215992075203,13.273599624633789
2014-02-21,347633.4039356161,440534.84617132874,0,-0.002546977952255447,13.25745964050293
2014-02-24,347723.4851311597,442589.57696716045,0,0.004664173137923777,13.248579978942871
2014-02-25,347813.5896691719,441212.9016355873,0,-0.003110501022204004,13.222000122070312
2014-02-26,347903.71755570127,444751.83955292776,0,0.008020930267953474,13.339859962463379
2014-02-27,347993.86879679805,444625.21141323994,0,-0.0002847163933377139,13.250100135803223
2014-02-28,348084.04339851404,443941.9290313596,0,-0.0015367603193452428,13.244379997253418
2014-03-03,348174.24136690266,442722.5157075338,0,-0.0027467856584000305,13.306690216064453
2014-03-04,348264.4627080188,447287.85456220864,0,0.010311964475939961,13.275139808654785
2014-03-05,348354.7074279189,447240.81987435545,0,-0.0001051552984805415,13.237299919128418
2014-03-06,348444.97553266113,443883.4357112762,0,-0.007506882229628475,13.149479866027832
2014-03-07,348535.2670283051,442701.6799286875,0,-0.002662311065280032,13.179659843444824
2014-03-10,348625.581920912,444129.5742636467,0,0.0032254097955741745,13.21049976348877
2014-03-11,348715.9202165447,444691.78714456415,0,0.0012658758017851657,13.28439998626709
2014-03-12,348806.2819212675,444872.3556162915,0,0.0004060530842875387,13.239899635314941
2014-03-13,348896.6670411463,440108.4359209365,0,-0.010708509160465729,13.285909652709961
2014-03-14,348987.0755822486,434339.3877252076,0,-0.013108242707634221,13.201950073242188
2014-03-17,349077.5075506436,436679.38169682724,0,0.005387478174325944,13.157340049743652
2014-03-18,349167.9629524017,441620.44657436025,0,0.011315086272984276,13.147470474243164
2014-03-19,349258.4417935953,443817.88682370464,0,0.004975857133404649,13.284799575805664
2014-03-20,349348.9440802982,443930.9929548104,0,0.0002548480682362797,13.25139045715332
2014-03-21,349439.46981858567,437837.7275435692,0,-0.013725704012428341,13.228690147399902
2014-03-24,349530.0190145347,432462.1341481921,0,-0.01227759294644648,13.18179988861084
2014-03-25,349620.59167422383,431649.16002810636,0,-0.0018798735331755356,13.113909721374512
2014-03-26,349711.18780373305,426335.493213686,0,-0.012310152101476013,13.121479988098145
2014-03-27,349801.8074091441,421964.54494943685,0,-0.010252367756907188,13.060199737548828
2014-03-28,349892.45049654023,423009.69052165357,0,0.0024768563727124437,13.066980361938477
2014-03-31,349983.1170720062,425394.3109534716,0,0.005637271403587274,13.047710418701172
2014-04-01,350073.80714162847,432946.6245806359,0,0.017753678017547347,13.05012035369873
2014-04-02,350164.52071149496,435329.88697958895,0,0.005504748769577628,13.088210105895996
2014-04-03,350255.2577876952,432887.93041983934,0,-0.005609439261550442,13.118940353393555
2014-04-04,350346.01837632037,417553.99530307966,0,-0.035422413144870935,13.0
2014-04-07,350436.80248346314,413801.01656801486,0,-0.008988008203204334,13.006640434265137
2014-04-08,350527.6101152178,419615.802889219,0,0.014052131552094504,13.068730354309082
2014-04-09,350618.4412776802,424083.9134407095,0,0.010648098857873878,12.985300064086914
2014-04-10,350709.2959769478,413284.4703267001,0,-0.02546534488042851,13.059100151062012
2014-04-11,350800.17421911965,407782.92969752284,0,-0.01331175261637163,13.036919593811035
2014-04-14,357152.35825713864,410401.3511011552,2,0.006421115777393238,13.01848030090332
2014-04-15,362743.90602381533,414070.2834220533,2,0.008939864138005182,13.091620445251465
2014-04-16,375824.57186997007,418459.6551586846,2,0.01060054756974016,13.056920051574707
2014-04-17,375592.85949925927,418081.7301747466,2,-0.000903133621793617,13.042099952697754
2014-04-21,383461.4955680771,420485.8820699319,2,0.0057504351940478315,13.020429611206055
2014-04-22,393804.3126622613,424844.20615732484,2,0.010364971270707457,13.051679611206055
2014-04-23,383493.42510621186,421559.1755656883,2,-0.007732318209890066,13.065699577331543
2014-04-24,382480.66766808415,426476.15907802945,0,0.011663803796330807,13.092840194702148
2014-04-25,382579.77872998384,420779.47588209866,0,-0.01335756542228772,13.127779960632324
2014-04-28,382678.9154742341,421866.12776470394,0,0.0025824735874468985,13.119059562683105
2014-04-29,382778.0779074899,424766.86095699883,0,0.006875956616058998,13.104700088500977
2014-04-30,382877.266036408,424915.44519686484,0,0.0003498018643244283,13.074780464172363
2014-05-01,382976.4798676468,425014.5563305244,0,0.00023324907291533137,13.039039611816406
2014-05-02,383075.7194078665,423334.3148723356,0,-0.003953373909579949,13.011240005493164
2014-05-05,383174.9846637289,426641.339302994,0,0.0078118506213127326,13.044300079345703
2014-05-06,383274.27564189775,420566.5817678469,0,-0.01423855818817632,13.027429580688477
2014-05-07,383373.5923490383,417329.3218044245,0,-0.007697378022320733,12.964489936828613
2014-05-08,383472.9347918176,416248.1448681965,0,-0.0025907044622536235,12.942859649658203
2014-05-09,383572.30297690455,417763.56370890304,0,0.0036406620891640262,12.942090034484863
2014-05-12,383671.6969109696,424873.0876131457,0,0.01701805643633536,12.949009895324707
2014-05-13,383771.11660068505,423731.7455818801,0,-0.002686312841506222,12.905449867248535
2014-05-14,383870.5620527248,421061.9940792536,0,-0.006300569948943346,12.891300201416016
2014-05-15,383970.0332737647,419784.32227815664,0,-0.0030344030548062895,12.953949928283691
2014-05-16,384069.53027048206,420411.5216792482,0,0.0014940991547462978,12.888999938964844
2014-05-19,384169.05304955615,423578.6392032225,0,0.007533374707058282,12.896400451660156
2014-05-20,384268.6016176678,422552.31617863395,0,-0.0024229810703371157,12.91193962097168
2014-05-21,384368.1759814997,426912.19693580014,0,0.01031796677058816,12.921819686889648
2014-05-22,384467.7761477362,427207.42500447587,0,0.0006915428296374593,12.874239921569824
2014-05-23,384567.40212306334,429583.127513337,0,0.005561004724663254,12.85221004486084
2014-05-27,384667.053914169,435091.4788422629,0,0.012822550459118842,12.856800079345703
2014-05-28,384766.7315277428,434039.8378024947,0,-0.0024170573107211712,12.865309715270996
2014-05-29,384866.434970476,435860.4009034958,0,0.0041944608361721425,12.837200164794922
2014-05-30,384966.1642490616,436535.2524477068,0,0.0015483203860964245,12.855669975280762
2014-06-02,385065.91937019443,437937.84594338405,0,0.0032130131250860394,12.909700393676758
2014-06-03,385165.70034057094,438729.68634972296,0,0.001808111387663125,12.93871021270752
2014-06-04,385265.5071668894,439866.5807174999,0,0.002591332210126973,12.924050331115723
2014-06-05,385365.3398558497,441467.20450679614,0,0.0036388847424719817,12.862859725952148
2014-06-06,385465.1984141536,446167.5996943212,0,0.010647212611809564,12.925580024719238
2014-06-09,385565.0828485046,448966.9453514146,0,0.006274202024107778,13.016500473022461
2014-06-10,385664.9931656078,449834.7625540355,0,0.0019329200325464146,13.019200325012207
2014-06-11,385764.9293721702,449183.68731516413,0,-0.0014473653284925447,13.00314998626709
2014-06-12,385864.89147490036,444201.24519019836,0,-0.01109221520208481,12.9762601852417
2014-06-13,385964.87948050874,446727.73339803336,0,0.00568771077342034,13.011899948120117
2014-06-16,386064.8933957075,448129.08807717817,0,0.003136932351357258,13.041419982910156
2014-06-17,386164.9332272104,450705.3841967916,0,0.005749004445722905,13.109299659729004
2014-06-18,386264.99898173317,448991.04047902103,0,-0.003803690343805677,12.986390113830566
2014-06-19,386365.0906659931,449890.02140547935,0,0.0020022246446147474,13.02079963684082
2014-06-20,386465.2082867093,449140.10186052485,0,-0.0016668952616724075,12.983819961547852
2014-06-23,386565.35185060266,450872.759387265,0,0.003857721721046037,13.031100273132324
2014-06-24,386665.5213643957,451397.3244380163,0,0.001163443654178975,13.058919906616211
2014-06-25,386765.7168348127,452297.21687735536,0,0.001993570609793549,13.00220012664795
2014-06-26,386865.93826857983,452877.41154491814,0,0.0012827730216171673,13.011910438537598
2014-06-27,386966.18567242485,452909.10354425106,0,6.997920082785214e-05,12.955909729003906
2014-06-30,387066.45905307727,454186.5293950671,0,0.0028204905594069185,12.970319747924805
2014-07-01,387166.7584172684,458059.35300067277,0,0.008526945109455175,12.939000129699707
2014-07-02,387267.0837717313,460566.44860431936,0,0.005473298574132368,12.987930297851562
2014-07-03,387367.4351232007,462289.92828794674,0,0.0037420869211166607,12.95479965209961
2014-07-07,387467.81247841317,463066.04136437527,0,0.0016788448740443496,13.015990257263184
2014-07-08,387568.215844107,456331.3602758636,0,-0.014543673011885305,12.983180046081543
2014-07-09,387668.6452270221,459168.5558798451,0,0.006217402201475597,12.967599868774414
2014-07-10,387769.1006339004,458528.4097692143,0,-0.0013941418732478228,12.990559577941895
2014-07-11,387869.5820714853,460930.376792594,0,0.005238425738088193,12.975000381469727
2014-07-14,387970.08954652207,462612.33247147396,0,0.0036490449828538996,12.944899559020996
2014-07-15,388070.62306575774,460938.7599570053,0,-0.0036176565063185118,12.94262981414795
2014-07-16,388171.1826359411,462135.18027965183,0,0.002595616655796329,12.924799919128418
2014-07-17,388271.76826382254,458484.16289622337,0,-0.007900323410174326,12.994799613952637
2014-07-18,388372.3799561544,463880.9419076495,0,0.01177091696545185,12.942580223083496
2014-07-21,388473.01771969063,464208.4338135126,0,0.0007059826698556648,12.967909812927246
2014-07-22,388573.681561187,465972.5293501848,0,0.003800222934727815,12.9350004196167
2014-07-23,388674.3714874011,468735.92638446554,0,0.0059303861498754,12.928739547729492
2014-07-24,388775.0875050921,469131.3958948132,0,0.000843693619556829,12.954299926757812
2014-07-25,388875.829621021,466836.52914269385,0,-0.004891735603715364,12.941570281982422
2014-07-28,388976.5978419506,469089.74202822533,0,0.00482655650291397,13.0
2014-07-29,389077.3921746454,470535.0385251206,0,0.0030810660890732144,13.062999725341797
2014-07-30,389178.2126258716,475734.439776009,0,0.011049976782145254,13.155599594116211
2014-07-31,389279.05920239724,468500.82593305985,0,-0.015205150685233093,13.222800254821777
2014-08-01,389379.93191099213,465115.88002633135,0,-0.0072250585684392465,13.175800323486328
2014-08-04,389480.8307584278,468826.9024582673,0,0.007978705073939496,13.190360069274902
2014-08-05,389581.7557514775,469001.8892519105,0,0.0003732439259045428,13.297120094299316
2014-08-06,389682.70689691626,466881.0571962978,0,-0.004522011753503974,13.246789932250977
2014-08-07,389783.6842015209,466607.9653752952,0,-0.0005849280385085143,13.281200408935547
2014-08-08,389884.68767207,468687.95475467166,0,0.0044576808235656795,13.244810104370117
2014-08-11,389985.71731534373,468961.31700443075,0,0.0005832500003166707,13.174790382385254
2014-08-12,390086.77313812426,467421.97478534764,0,-0.0032824503072362843,13.137049674987793
2014-08-13,390187.8551471954,472086.1219750715,0,0.009978450824580376,13.129170417785645
2014-08-14,390288.9633493427,472420.5702549543,0,0.0007084475995260409,13.070699691772461
2014-08-15,390390.09775135346,474629.74066113034,0,0.004676279030322084,13.068449974060059
2014-08-18,390491.2583600168,477449.21639727557,0,0.005940368869885582,13.04563045501709
2014-08-19,390592.44518212357,480209.32953792793,0,0.005780956478428356,13.047929763793945
2014-08-20,390693.65822446643,483244.5110111933,0,0.006320538328953074,13.130399703979492
2014-08-21,390794.8974938397,483482.9546469137,0,0.0004934223364927437,13.110309600830078
2014-08-22,390896.16299703944,485129.6584667458,0,0.0034059190794735184,13.135040283203125
2014-08-25,390997.4547408637,487351.537216956,0,0.004579968904050213,13.1487398147583
2014-08-26,391098.77273211203,485641.3994012622,0,-0.0035090436473426134,13.08942985534668
2014-08-27,391200.1169775859,485500.6700923889,0,-0.00028978029683390805,13.083009719848633
2014-08-28,391301.4874840884,484921.99811769865,0,-0.0011919076745663393,13.081870079040527
2014-08-29,391402.8842584246,486634.92450837005,0,0.0035323750980991164,13.0794095993042
2014-09-02,391504.3073074011,488926.0841751582,0,0.0047081694128361384,13.102899551391602
2014-09-03,391605.7566378264,486080.43710798677,0,-0.005820198920194919,13.103899955749512
2014-09-04,391707.2322565107,487412.20377676137,0,0.0027398071740927232,13.151700019836426
2014-09-05,391808.7341702661,485314.4250449948,0,-0.004303910972092484,13.029549598693848
2014-09-08,391910.26238590624,490337.1857517522,0,0.010349498072907526,13.139399528503418
2014-09-09,392011.81691024674,488723.399213035,0,-0.0032911771442400983,13.205679893493652
2014-09-10,392113.39775010484,491922.4382490326,0,0.006545704668834862,13.183199882507324
2014-09-11,392215.0049122996,493161.36915342545,0,0.002518549283506477,13.226980209350586
2014-09-12,392316.6384036519,491639.0189871151,0,-0.00308692095839469,13.25374984741211
2014-09-15,392418.29823098425,486568.66638698656,0,-0.010313161495144607,13.244879722595215
2014-09-16,392519.9844011211,487710.0173638442,0,0.002345714090742357,13.161060333251953
2014-09-17,392621.69692088856,492173.82653519226,0,0.00915258865396229,13.261500358581543
2014-09-18,392723.4357971145,495007.40695332974,0,0.005757275713105914,13.238100051879883
2014-09-19,392825.2010366286,493474.97660216026,0,-0.0030957725675284653,13.205300331115723
2014-09-22,392926.99264626234,491498.6502293422,0,-0.0040049171012197515,13.275899887084961
2014-09-23,393028.8106328489,490896.8512054584,0,-0.0012244164324826112,13.295889854431152
2014-09-24,393130.6550032232,495575.2732834592,0,0.009530356665585327,13.280099868774414
2014-09-25,393232.5257642221,488876.4852916112,0,-0.013517195778281699,13.382060050964355
2014-09-26,393334.422922684,496132.6261721324,0,0.014842482915071953,13.437700271606445
2014-09-29,393436.3464854493,497449.25739953463,0,0.0026537888418276534,13.491120338439941
2014-09-30,393538.29645936,495681.463141951,0,-0.003553717753696062,13.42411994934082
2014-10-01,393640.27285126,488751.00712143764,0,-0.01398167277949769,13.451569557189941
2014-10-02,389908.58477197087,485771.2704171802,2,-0.006096635425483776,13.369560241699219
2014-10-03,405121.91337322374,494804.3252020887,2,0.018595284107993715,13.484999656677246
2014-10-06,399738.28731343587,490539.1757955664,2,-0.008619870905090199,13.397419929504395
2014-10-07,384945.4950048589,486234.2552520422,2,-0.008775895496098585,13.470990180969238
2014-10-08,403277.33932590985,490946.1164709652,2,0.009690516799316429,13.34179973602295
2014-10-09,386106.2063235126,486691.04376441,2,-0.008667087005681307,13.443280220031738
2014-10-10,357978.70939366193,475565.22605585173,2,-0.022860124202211285,13.472570419311523
2014-10-13,340567.0738288632,467206.46004503075,2,-0.017576486994529072,13.446490287780762
2014-10-14,341511.42084092315,467701.86774384556,2,0.0010603614058912747,13.45930004119873
2014-10-15,336024.02915618336,467196.3897609511,2,-0.0010807696478375428,13.532079696655273
2014-10-16,331219.2059857736,464852.3980506958,2,-0.005017144313667954,13.549269676208496
2014-10-17,343180.4948427188,469615.2099387866,2,0.010245858487690107,13.510000228881836
2014-10-20,359097.0441555295,478137.0527636325,2,0.018146437007346305,13.552599906921387
2014-10-21,387007.7738325058,490479.5346624818,2,0.025813690504657094,13.546520233154297
2014-10-22,385985.73544565844,488101.947739134,0,-0.0048474742681851035,13.550800323486328
2014-10-23,386085.75476520055,495467.83317018754,0,0.01509087489851657,13.551400184631348
2014-10-24,386185.8000024473,499644.3099530999,0,0.00842936009829276,13.554770469665527
2014-10-27,386285.87116411456,499747.7056549933,0,0.0002069386157987907,13.54796028137207
2014-10-28,386385.96825692017,502915.3107954853,0,0.006338408570261134,13.431050300598145
2014-10-29,386486.0912875836,503570.2270683699,0,0.0013022396789803548,13.49839973449707
2014-10-30,386586.240262826,502078.89277344756,0,-0.002961521977985937,13.430170059204102
2014-10-31,386686.4151893703,510767.2670188631,0,0.017304798848287728,13.476630210876465
2014-11-03,386786.6160739412,517127.57331034826,0,0.012452454771832988,13.60420036315918
2014-11-04,386886.8429232651,513348.7450086773,0,-0.0073073425141133574,13.550089836120605
2014-11-05,386987.09574407025,514303.3980233491,0,0.0018596578329137525,13.573949813842773
2014-11-06,387087.37454308645,518365.84813796997,0,0.007898936950901492,13.6381196975708
2014-11-07,387187.67932704545,514013.6046646187,0,-0.008396084520199465,13.535590171813965
2014-11-10,387288.0101026806,518267.9364814781,0,0.008276691080258969,13.599430084228516
2014-11-11,387388.366876727,519892.8529188692,0,0.003135282588428323,13.599390029907227
2014-11-12,387488.74965592165,519027.1712950341,0,-0.0016651154540302526,13.552889823913574
2014-11-13,387589.1584470031,523329.41933563614,0,0.008289061302643175,13.606800079345703
2014-11-14,387689.5932567118,522048.62435312686,0,-0.0024473972514964526,13.53141975402832
2014-11-17,387790.0540917898,522461.7184305565,0,0.0007912942552841251,13.58292007446289
2014-11-18,387890.5409589811,525671.8594746747,0,0.006144260777155575,13.56488037109375
2014-11-19,387991.05386503116,525835.7102415704,0,0.0003116978090846878,13.630900382995605
2014-11-20,388091.5928166875,529146.4351245903,0,0.0062961202872642286,13.65585994720459
2014-11-21,388192.1578206991,528419.4598932272,0,-0.0013738639875593428,13.61083984375
2014-11-24,388292.74888381694,534401.1163513215,0,0.011319901919022657,13.65839958190918
2014-11-25,388393.36601279356,535801.6819006568,0,0.0026208132926401895,13.673299789428711
2014-11-26,388494.0092143834,541319.5748530469,0,0.010298386770299928,13.725090026855469
2014-11-28,388594.6784953425,551646.5860279027,0,0.019077475958003687,13.922280311584473
2014-12-01,388695.37386242877,547545.7870404384,0,-0.007433743072701282,13.97700023651123
2014-12-02,388796.09532240184,554647.5163094898,0,0.012970110330749351,14.101770401000977
2014-12-03,388896.8428820231,555598.66635291,0,0.0017148729877110025,14.100500106811523
2014-12-04,388997.6165480556,557221.3216161691,0,0.0029205528406153203,14.14838981628418
2014-12-05,389098.4163272643,565163.6566809241,0,0.014253465825247114,14.348690032958984
2014-12-08,389199.2422264158,562372.0673231885,0,-0.004939435373693235,14.380160331726074
2014-12-09,389300.09425227845,566073.1814996112,0,0.006581255349398019,14.429289817810059
2014-12-10,389400.9724116224,562067.1495183967,0,-0.007076880007991115,14.555999755859375
2014-12-11,389501.87671121955,573236.5524908695,0,0.019872008143587916,14.775179862976074
2014-12-12,389602.80715784355,566330.2894004355,0,-0.012047841437229478,14.757829666137695
2014-12-15,389703.7637582698,558867.7377344273,0,-0.01317703079930388,14.715290069580078
2014-12-16,370086.6558470378,551171.9177600859,2,-0.013770377953000512,14.749259948730469
2014-12-17,385611.4722131883,554945.141827354,2,0.006845820597323193,14.58473014831543
2014-12-18,412874.319012813,566914.833856663,2,0.021569144636341075,14.54916000366211
2014-12-19,411783.9703647851,570597.0543376564,0,0.006495191625069285,14.579509735107422
2014-12-22,411890.6747031376,575604.3809764425,0,0.0087755914628731,14.670889854431152
2014-12-23,411997.40669146343,576649.5913229648,0,0.001815848490849259,14.749710083007812
2014-12-24,412104.16633692756,575178.0222252073,0,-0.002551929490457794,14.699379920959473
2014-12-26,412210.95364669664,579196.6155645768,0,0.0069866948737413725,14.697799682617188
2014-12-29,412317.7686279392,582411.1504912336,0,0.005549989140601896,14.782190322875977
2014-12-30,412424.61128782574,576881.6852353901,0,-0.009494092362722806,14.740090370178223
2014-12-31,412531.4816335285,570657.4912966711,0,-0.01078937691734716,14.732159614562988
2015-01-02,410400.05771712936,572352.8315177772,2,0.002970854228608877,14.820429801940918
2015-01-05,395075.6164279283,568485.1164836981,2,-0.0067575712411914735,14.939419746398926
2015-01-06,378273.0943247977,559182.7561013747,2,-0.016363419397612544,14.894669532775879
2015-01-07,387960.0301153716,559376.4928633594,2,0.00034646412084549105,14.710200309753418
2015-01-08,408734.9187250515,568203.0939635998,2,0.0157793565029134,14.661700248718262
2015-01-09,398607.16875250323,561851.8148100947,2,-0.011177832752019445,14.593879699707031
2015-01-12,387788.6045192727,558055.3200423251,2,-0.006757110447445647,14.64799976348877
2015-01-13,386288.95433848223,556214.580593833,2,-0.0032984892041749703,14.604000091552734
2015-01-14,377253.35808498214,548646.6453980843,2,-0.013606143132150361,14.485199928283691
2015-01-15,366567.8781532138,547950.6266739668,2,-0.0012686101882797285,14.656999588012695
2015-01-16,376799.0202728145,550253.111270658,2,0.004201992815789257,14.54778003692627
2015-01-20,387851.34432915563,558530.3348922973,2,0.015042574866183545,14.650369644165039
2015-01-21,396704.9539215884,565512.6207169315,2,0.012501175654104246,14.758000373840332
2015-01-22,414368.23142003815,569913.0364296196,2,0.007781286485011529,14.602629661560059
2015-01-23,418448.14580185537,572978.8444862404,2,0.005379431352943609,14.64879035949707
2015-01-26,417343.0773850652,569401.2116512699,0,-0.006243917850367375,14.57409954071045
2015-01-27,417451.22223805427,556297.3213572323,0,-0.0230134569893804,14.617690086364746
2015-01-28,412150.27357520664,557622.0988408754,2,0.002381419850109978,14.727999687194824
2015-01-29,425715.9769380255,565158.7108662536,2,0.013515626516675816,14.784950256347656
2015-01-30,420920.1793124426,567483.4309813344,2,0.004113393406814048,14.961770057678223
2015-02-02,428997.0854688339,568486.3407183386,2,0.0017672934261179218,14.858880043029785
2015-02-03,435278.900663327,566881.1641836449,2,-0.0028235973667640746,14.67588996887207
2015-02-04,434129.38436018635,574321.7117390134,0,0.013125409742769545,14.881529808044434
2015-02-05,434241.8789982765,575793.5728191767,0,0.0025627815387765374,14.7916898727417
2015-02-06,434354.402786763,573892.6998595127,0,-0.0033013097912103495,14.83292007446289
2015-02-09,427631.33165983204,571160.6781407145,2,-0.004760509620469144,14.809700012207031
2015-02-10,452226.68565168284,585386.8457028978,2,0.02490747018596129,14.94594955444336
2015-02-11,451032.41240048764,592354.798681049,0,0.01190315947360343,15.069000244140625
2015-02-12,451149.2870692565,593445.6975735946,0,0.001841630885703438,14.92300033569336
2015-02-13,451266.1920234058,596714.6438389821,0,0.005508416825251494,14.877479553222656
2015-02-17,451383.1272707833,598538.3068960748,0,0.0030561727886551093,14.909000396728516
2015-02-18,451500.0928192388,597447.596140983,0,-0.00182229064125905,14.861000061035156
2015-02-19,451617.0886766241,606021.370778301,0,0.014350672247570362,15.000080108642578
