Date,NAV,QQQ_BH_MXN,BONDIA,W_TQQQ
2020-12-28,2300899.501566053,3501259.667114261,609050.30735273,0.485556826327755
2020-12-29,2312199.3471565098,3528481.431066158,609208.1287220559,0.48793828382477117
2020-12-30,2308301.161278328,3516026.8861985565,609365.9909871573,0.4869406171305302
2020-12-31,2314887.7392632286,3516879.954143384,609523.8941586314,0.4882678619229492
2021-01-04,2263409.8038338376,3459656.4826718685,609681.838247078,0.47649364570423003
2021-01-05,2296053.591841559,3504865.6115728235,609839.8232631,0.48380279062439524
2021-01-06,2248271.9943587063,3449340.621592609,609997.8492173027,0.4726956608337053
2021-01-07,2311233.1146375826,3489042.833667885,610155.9161202944,0.48692722863362264
2021-01-08,2375639.80388549,3595811.573062305,610314.0239826859,0.5007079531945857
2021-01-11,2326238.1030240725,3552780.6455056933,610472.1728150909,0.48997249293168865
2021-01-12,2322268.8620496048,3549237.809886923,610630.3626281259,0.48896836195403914
2021-01-13,2329187.552718534,3525480.3718451974,610788.5934324102,0.4903543173839694
2021-01-14,2314491.389495408,3514054.54807586,610946.8652385655,0.486985354531316
2021-01-15,2281129.967590978,3466359.173085249,611105.1780572166,0.4793476585816019
2021-01-19,2327243.0073320908,3511994.447981207,611263.531898991,0.48953185646076497
2021-01-20,2403274.579380676,3582801.8014600268,611421.9267745187,0.5055532704116249
2021-01-21,2423566.640571708,3602084.3751849993,611580.3626944328,0.38123163798127724
2021-01-22,2422683.646263857,3619595.290106735,611738.8396693692,0.380845717764629
2021-01-25,2458570.222889514,3687572.6268832353,611897.3577099661,0.3897251197186999
2021-01-26,2467785.007911118,3723019.5881815874,612055.9168268648,0.39184635667277123
2021-01-27,2385025.795988345,3598195.806602963,612214.5170307092,0.37058066967067566
2021-01-28,2413829.406482293,3681638.144358013,612373.1583321461,0.37793021665499743
2021-01-29,2354055.820736089,3590128.7782877903,612531.8407418252,0.36196949108658305
2021-02-01,2415876.8500131755,3725814.4538076706,612690.5642703982,0.3181658078937982
2021-02-02,2448112.4716776554,3761274.7833206314,612849.3289285207,0.32696953248783506
2021-02-03,2430387.7378896647,3703959.4880772172,613008.1347268502,0.3218854722944621
2021-02-04,2460874.087843989,3758820.009220962,613166.9816760473,0.3301127012214698
2021-02-05,2477525.003460889,3807068.2678670217,613325.8697867752,0.33444245122880767
2021-02-08,2482733.625429675,3780727.3001513216,613484.7990697002,0.3356666478014741
2021-02-09,2482428.0276327385,3778370.463363824,613643.7695354909,0.3354126975569946
2021-02-10,2476168.4957128954,3766156.219377168,613802.781194819,0.3335600326086341
2021-02-11,2487649.017194536,3776579.4645567387,613961.8340583588,0.33646376315451737
2021-02-12,2499623.2919595004,3785741.216239402,614120.9281367874,0.33947127173017316
2021-02-16,2492245.643085827,3772291.182347683,614280.0634407847,0.33734427971058084
2021-02-17,2492449.809441655,3806176.74209539,614439.2399810335,0.3372268625312547
2021-02-18,2481025.423185558,3787098.996875507,614598.457768219,0.33400245557006397
2021-02-19,2474402.81080088,3788431.476883725,614757.7168130296,0.3320469074235338
2021-02-22,2417872.818701548,3722803.0373904128,614917.0171261563,0.3162529980228038
2021-02-23,2420918.0340907914,3757841.091204144,615076.3587182924,0.31693611273188504
2021-02-24,2431173.6898646606,3747032.1247284147,615235.7416001349,0.31964129374985434
2021-02-25,2345843.783483482,3592475.651894331,615395.165782383,0.29471058040030174
2021-02-26,2375020.6868923814,3701938.5765307313,615554.6312757385,0.3031944795502169
2021-03-01,2433699.250688673,3791175.5862720553,615714.1380909063,0.3198188470825487
2021-03-02,2391984.497995257,3706047.5762023465,615873.6862385941,0.3077775750314118
2021-03-03,2326911.4795753458,3589680.079088553,616033.2757295123,0.2882349058480456
2021-03-04,2305092.6214061645,3591367.3867385336,616192.9065743741,0.2813115087900668
2021-03-05,2340291.8900906094,3676303.2007204075,616352.5787838951,0.29193754580877923
2021-03-08,2285921.8860644577,3592815.9144923287,616512.2923687943,0.27490863900116946
2021-03-09,2368189.0535485204,3776194.542496107,616672.0473397931,0.29991581011301494
2021-03-10,2356699.3526067734,3712213.14318394,616831.8437076156,0.2185661128975499
2021-03-11,2385462.628633136,3746324.042155382,616991.681482989,0.22778838653364328
2021-03-12,2365133.959580412,3664889.1297324765,617151.5606766432,0.220949295072328
2021-03-15,2384844.804420095,3721393.69418205,617311.4812993106,0.22718797807199204
2021-03-16,2393025.494064166,3733710.196961345,617471.4433617266,0.22963030673428467
2021-03-17,2398613.0827932763,3736858.1313650017,617631.4468746296,0.231225730664027
2021-03-18,2342399.060974166,3580803.069026272,617791.4918487602,0.21257232426145364
2021-03-19,2352232.812112552,3614801.391164105,617951.5782948623,0.21566105589388063
2021-03-22,2384367.2429303406,3714393.7692809934,618111.7062236823,0.22603119071730826
2021-03-23,2375605.8929300327,3682900.8488048417,618271.8756459698,0.2229754602652565
2021-03-24,2355017.783508168,3661706.8181233658,618432.0865724763,0.21597942400642486
2021-03-25,2354580.902959189,3668557.0476209293,618592.3390139572,0.2156307543806569
2021-03-26,2372408.7756691026,3687930.046899824,618752.63298117,0.22132330775750103
2021-03-29,2371309.845046292,3677879.679805192,618912.968484875,0.22076057777211805
2021-03-30,2363714.9886566866,3654906.161421575,619073.3455358356,0.21805423158798629
2021-03-31,2386506.917160434,3705185.8928817767,619233.7641448177,0.2253213835550301
2021-04-01,2410291.9451840837,3741441.3532281783,619394.2243225902,0.2327672387843364
2021-04-05,2440862.169130012,3792998.1497025876,619554.7260799246,0.24218001340264672
2021-04-06,2439960.6396676633,3790458.981564256,619715.2694275953,0.2417035659328189
2021-04-07,2440960.542958096,3775061.834819722,619875.8543763795,0.2418177762458284
2021-04-08,2466879.4457954895,3821414.9845383596,620036.4809370572,0.323563355216724
2021-04-09,2477263.914188346,3823192.3294672784,620197.1491204111,0.3262243688132864
2021-04-12,2476994.3718237085,3829879.815117047,620357.8589372268,0.32597643723521325
2021-04-13,2504422.949329615,3871516.152219822,620518.6103982928,0.3331856354316498
2021-04-14,2472483.7472240855,3810418.9541640515,620679.4035144,0.3243967982920737
2021-04-15,2509119.5864954833,3871744.9029923906,620840.2382963424,0.33408881938105045
2021-04-16,2506797.836521936,3847300.531190449,621001.1147549169,0.33329934933990996
2021-04-19,2483721.980169002,3808725.2029008004,621162.0329009228,0.3269307769760337
2021-04-20,2462205.1173551735,3761062.1915207068,621322.9927451626,0.32087298553955074
2021-04-21,2488076.265063346,3818828.0593326488,621483.9942984413,0.32776043362751894
2021-04-22,2456447.383903655,3761369.691302773,621645.0375715672,0.3189283304176147
2021-04-23,2497751.219024336,3817609.8372258423,621806.1225753506,0.42631307853290956
2021-04-26,2514828.7143543893,3826955.236628862,621967.2493206052,0.43006117698698304
2021-04-27,2501328.6449709786,3811540.6578039676,622128.4178181475,0.42683664270061694
2021-04-28,2499966.7269146955,3831938.563401852,622289.6280787964,0.4263757949314423
2021-04-29,2503459.748072607,3818674.0629999973,622450.880113374,0.42702772578685483
2021-04-30,2490754.2919088635,3818938.359268969,622612.173932705,0.4239557370085406
2021-05-03,2482759.47467346,3831132.997504197,622773.5095476168,0.4219510482376977
2021-05-04,2427538.62454286,3760698.991723246,622934.8869689401,0.4086485854115279
2021-05-05,2416637.5132565326,3749187.2723842748,623096.3062075078,0.4058271561788986
2021-05-06,2441315.989184116,3788159.5990306116,623257.7672741561,0.4116810479939824
2021-05-07,2457845.212722994,3787580.521782324,623419.2701797235,0.41548612020495895
2021-05-10,2372418.4177063657,3656506.920423697,623580.814935052,0.39428184173058994
2021-05-11,2369075.2239084397,3655228.660284042,623742.4015509854,0.3932698843959103
2021-05-12,2300730.800924389,3569692.372213683,623904.0300383716,0.3750847555701039
2021-05-13,2327162.090815613,3629420.689490779,624065.70040806,0.38202228397876253
2021-05-14,2376342.7974325134,3674260.5423034434,624227.4126709038,0.39465510840644213
2021-05-17,2357187.3566846047,3637326.9662022595,624389.1668377587,0.3895776994586067
2021-05-18,2333352.6070482368,3592934.897499921,624550.962919483,0.3831825600246858
2021-05-19,2340948.4381748457,3612821.577563698,624712.800926938,0.3850246731865138
2021-05-20,2397520.0726482747,3698498.028818906,624874.6808709877,0.399379970549501
2021-05-21,2383046.7021729336,3669873.064083675,625036.6027624991,0.32605350992007776
2021-05-24,2424365.1498575644,3740705.615038432,625198.5666123419,0.33736791647639747
2021-05-25,2426127.102437376,3733978.967867243,625360.5724313887,0.33767756580239217
2021-05-26,2436158.938126291,3752982.246328498,625522.6202305147,0.34023401816669385
2021-05-27,2425459.666873404,3732369.157894324,625684.7100205983,0.3371519184073535
2021-05-28,2437212.6406770875,3759413.2506772773,625846.8418125204,0.3401774380680185
2021-06-01,2428134.0689892983,3740465.0249272627,626009.0156171647,0.3375388046245875
2021-06-02,2434634.566164405,3755993.6627681176,626171.2314454177,0.3391363790091501
2021-06-03,2406437.2963260445,3704546.129931637,626333.4893081693,0.33121949906566905
2021-06-04,2458054.6341408524,3813918.7457076134,626495.7892163115,0.34509373733983567
2021-06-07,2457627.651009635,3787961.612898382,626658.1311807394,0.34481022191523986
2021-06-08,2453845.807391016,3766674.8785133343,626820.515212351,0.3436304107040372
2021-06-09,2450102.669229082,3744700.631315901,626982.9413220468,0.34245730080639075
2021-06-10,2477454.593079662,3789138.576587568,627145.4095207306,0.3495482852804552
2021-06-11,2485050.8778224527,3793831.939000477,627307.9198193089,0.4558800352140709
2021-06-14,2527053.642442018,3862787.038550013,627470.4722286906,0.4647853310031904
2021-06-15,2509833.9209068585,3851502.9793085554,627633.066759788,0.46097363616539405
2021-06-16,2502284.0233095544,3852483.3201851463,627795.7034235159,0.4592071867681482
2021-06-17,2567952.198034585,3974783.610492542,627958.3822307918,0.4728998956433714
2021-06-18,2540054.730248169,3946069.0348868915,628121.1031925366,0.46697265952416983
2021-06-21,2574614.521763908,4011699.0571314483,628283.8663196734,0.4739913711635883
2021-06-22,2601988.4612361165,4026289.1349662896,628446.6716231285,0.4793903192440675
2021-06-23,2594349.6626916835,3995540.989135252,628609.5191138309,0.477722135795987
2021-06-24,2608606.747527679,3991893.4112289585,628772.4088027123,0.4804419977192026
2021-06-25,2583436.425192775,3918095.7303473726,628935.3407007076,0.4752440207561175
2021-06-28,2624773.1363072656,3958013.8208370586,629098.3148187543,0.4833743975815248
2021-06-29,2639991.634499979,3974134.378191222,629261.3311677927,0.48621943808437956
2021-06-30,2633802.038914142,3965049.527555459,629424.3897587659,0.48487857511592575
2021-07-01,2643252.6683669863,3992920.7980286526,629587.4906026201,0.48658732470518407
2021-07-02,2692308.293131361,4054085.2326296493,629750.633710304,0.4958114257167751
2021-07-06,2698047.578661245,4033923.0344220772,629913.8190927694,0.4967535644644162
2021-07-07,2719663.926320171,4080516.3375680503,630077.0467609708,0.5006240837729802
2021-07-08,2692322.0001455997,4043455.699040358,630240.3167258657,0.49542194644547266
2021-07-09,2717341.9401627714,4074962.629227047,630403.628998414,0.4999383055824471
2021-07-12,2726446.034713243,4066227.12302865,630566.9835895791,0.5014789548897756
2021-07-13,2723774.6397124976,4059409.2875720058,630730.3805103268,0.5008607137192413
2021-07-14,2746397.728628396,4110746.0364015424,630893.8197716257,0.5048440326980473
2021-07-15,2708482.361486481,4053107.6931435335,631057.3013844475,0.49778236373064505
2021-07-16,2677608.2523921323,4026024.554127722,631220.8253597666,0.4918599144934107
2021-07-19,2644756.317307801,3987990.473835548,631384.3917085603,0.485414725880672
2021-07-20,2696362.553142826,4061457.0579293165,631548.0004418085,0.4951326881131565
2021-07-21,2733876.1360835186,4112818.907956867,631711.6515704944,0.5019313248884952
2021-07-22,2763833.8305188385,4142285.1708666733,631875.3451056038,0.5072023171848228
2021-07-23,2807556.8417076357,4181423.5173949683,632039.0810581252,0.5147511099664774
2021-07-26,2810733.2818763703,4175464.683778746,632202.8594390502,0.5151738960203373
2021-07-27,2761405.6271826313,4122458.8656988465,632366.6802593732,0.5063854546857756
2021-07-28,2772088.5848822966,4123788.5555935022,632530.5435300911,0.5081603096166357
2021-07-29,2776515.9076894266,4122772.683232173,632694.4492622042,0.5088173320864089
2021-07-30,2751332.337726097,4088433.5787625494,632858.3974667155,0.5041929818409422
2021-08-02,2752266.78280423,4091716.288353151,633022.3881546304,0.5042328840648628
2021-08-03,2779336.70997179,4123977.22285772,633186.4213369578,0.5089342954535007
2021-08-04,2783917.28177952,4121822.085702691,633350.4970247091,0.5096152408445143
2021-08-05,2818051.86157298,4168390.3451939267,633514.6152288984,0.5154296547628304
2021-08-06,2797183.3126938753,4143440.89055522,633678.7759605431,0.5116879874648579
2021-08-09,2815415.704443805,4180579.4555295547,633842.979230663,0.5147245389804023
2021-08-10,2794115.7303652097,4159165.636536776,634007.2250502812,0.5108985029201476
2021-08-11,2786800.9673335133,4152152.1793211065,634171.5134304231,0.5094876428927064
2021-08-12,2791869.43531801,4137844.060335609,634335.8443821176,0.5102512638013874
2021-08-13,2808071.844818687,4156926.3987553464,634500.217916396,0.5129509103579497
2021-08-16,2804171.9382846346,4139202.1369209546,634664.6340442926,0.5121471629853299
2021-08-17,2768365.195610761,4107372.8898375584,634829.0927768445,0.5057090988306403
2021-08-18,2736039.1916811317,4091873.1786021595,634993.5941250919,0.49973950846188253
2021-08-19,2758746.712284949,4120173.3625701196,635158.1381000775,0.5037286387050002
2021-08-20,2811199.3653266677,4189475.4057770655,635322.7247128471,0.5128621005517298
2021-08-23,2891788.8079275484,4297320.299260233,635487.3539744493,0.5263151274007384
2021-08-24,2902372.7568443925,4297004.338007112,635652.0258959356,0.5279201952605007
2021-08-25,2895994.7811434544,4278258.919562919,635816.7404883602,0.5267579152770868
2021-08-26,2871243.5279479763,4253195.43629288,635981.4977627804,0.5225546946905332
2021-08-27,2926934.4376475173,4326487.262454631,636146.2977302563,0.5315177024634279
2021-08-30,2962903.732453987,4331604.258374751,636311.1404018507,0.5370850985191883
2021-08-31,2956829.295798174,4322696.484642116,636476.0257886294,0.5360138974723628
2021-09-01,2959576.602506908,4312739.189183583,636640.9539016612,0.5363244853598014
2021-09-02,2952826.5007311474,4297408.292753346,636805.9247520174,0.5351441069928431
2021-09-03,2964572.169614212,4302994.764824361,636970.9383507726,0.5368658919091994
2021-09-07,2965499.431997932,4293057.003423258,637135.9947090041,0.5368907332278148
2021-09-08,2952667.8613327704,4286653.424350869,637301.0938377917,0.5347576482717508
2021-09-09,2936110.0034175995,4271841.580393715,637466.2357482187,0.53201273031033
2021-09-10,2900870.7977375304,4238165.897108173,637631.420451371,0.5262049720901423
2021-09-13,2893477.119638535,4223312.800826305,637796.6479583371,0.524871200785038
2021-09-14,2880496.0225708936,4210562.221589793,637961.918280209,0.5226063359382289
2021-09-15,2916942.110658254,4249406.710900005,638127.2314280807,0.528449029229306
2021-09-16,2916237.492932063,4241045.828859178,638292.58741305,0.5282128725574217
2021-09-17,2869357.61462991,4211106.067623438,638457.9862462169,0.5203805127525909
2021-09-20,2783339.526868466,4140212.442192287,638623.4279386847,0.5054299250663256
2021-09-21,2792555.2164375884,4166105.985514039,638788.9125015592,0.5069343183680882
2021-09-22,2835031.382003885,4207059.127603742,638954.4399459496,0.5141958761444957
2021-09-23,2872744.945887501,4237030.720182493,639120.0102829674,0.520449308799788
2021-09-24,2874804.6348021803,4233856.887271678,639285.6235237273,0.5206687132597593
2021-09-27,2839101.092534822,4200187.137319179,639451.2796793466,0.5145150409972145
2021-09-28,2720035.459469267,4088658.754823159,639616.9787609461,0.49313232736394835
2021-09-29,2727444.9484693487,4130775.815570142,639782.7207796489,0.49437831862802173
2021-09-30,2723840.560959421,4150284.2679888085,639948.505746581,0.49357804898473134
2021-10-01,2756329.2863433254,4199306.681541041,640114.3336728717,0.49941754020027984
2021-10-04,2659677.7759857094,4071839.166818824,640280.2045696529,0.4810921675173418
2021-10-05,2714692.7783054975,4143660.60355236,640446.1184480592,0.4914764318151809
2021-10-06,2739392.5493048686,4184165.921930145,640612.0753192285,0.39381365723976136
2021-10-07,2768321.4241551617,4219948.552057856,640778.0751943013,0.3999928483553373
2021-10-08,2756856.9509262517,4218642.284474253,640944.118084421,0.3973415758168839
2021-10-11,2736548.994324274,4200276.146810209,641110.2040007343,0.3927119178493749
2021-10-12,2732387.466225332,4210641.438948035,641276.3329543901,0.3916293910313141
2021-10-13,2754363.6527249436,4230719.102100483,641442.5049565405,0.3963269980701646
2021-10-14,2802507.1675962415,4261712.60552296,641608.7200183407,0.40654359304536525
2021-10-15,2823387.353233164,4286081.230095877,641774.9781509486,0.4107798197126811
2021-10-18,2847272.8137275097,4288127.589370028,641941.2793655251,0.41557132140861613
2021-10-19,2876692.8039448713,4331300.764251199,642107.6236732338,0.42139839180548516
2021-10-20,2862914.109055168,4288451.590564006,642274.0110852412,0.4184630326000825
2021-10-21,2884762.906742916,4314511.903721788,642440.4416127169,0.42271796304673975
2021-10-22,2858533.449534993,4293429.761161701,642606.9152668332,0.4172699511282042
2021-10-25,2888447.5451668277,4315093.343271134,642773.4320587654,0.4231555351677998
2021-10-26,2899178.112170952,4324735.1965700975,642939.9919996918,0.4251416548436556
2021-10-27,2910970.8292452767,4340448.847729131,643106.5951007933,0.4273221220579087
2021-10-28,2959102.5874662325,4412094.6284730695,643273.241373254,0.436491123497441
2021-10-29,2983377.1579911094,4449869.764527387,643439.9308282606,0.44093134209876916
2021-11-01,3008143.1887800423,4503273.114780177,643606.663477003,0.44539047505041884
2021-11-02,3045398.002648849,4585227.84507926,643773.4393306738,0.45203314094530045
2021-11-03,3085485.9839343997,4620717.4182141535,643940.2584004686,0.4590124175019521
2021-11-04,3121165.8738761377,4623961.038520128,644107.120697586,0.46505818402494997
2021-11-05,3127987.401141698,4631574.61106464,644274.026233227,0.46608647168670364
2021-11-08,3110204.4119618083,4586331.287518493,644440.9750185962,0.4628946107587288
2021-11-09,3078213.8981069834,4545852.2173753055,644607.9670649007,0.45717208738548687
2021-11-10,3016066.024736597,4476003.478489045,644775.0023833504,0.4458432285847186
2021-11-11,3046567.9633789854,4551865.7321993755,644942.0809851584,0.4512492323524651
2021-11-12,3092704.830912556,4606466.86624653,645109.2028815408,0.4592954031504526
2021-11-15,3084985.1181519195,4580366.287879159,645276.368083716,0.457801909200032
2021-11-16,3119580.8376468015,4628854.217639512,645443.576602906,0.4636758708932958
2021-11-17,3132908.619656002,4667055.412028396,645610.8284503352,0.4658190754545942
2021-11-18,3170125.78983525,4690782.758213475,645778.1236372313,0.47195354590958477
2021-11-19,3204306.5121405385,4743005.478852489,645945.4621748246,0.4774509093462604
2021-11-22,3158920.926770106,4710828.339868154,646112.8440743485,0.46980586818260606
2021-11-23,3148455.8527415777,4719222.4365646215,646280.2693470392,0.46790572484134796
2021-11-24,3181764.564033222,4795715.016530147,646447.7380041359,0.47333958558061723
2021-11-26,3123146.2109331703,4784219.469176465,646615.2500568806,0.46331565920754925
2021-11-29,3220925.9336479334,4911805.2572699385,646782.8055165183,0.4794732837686695
2021-11-30,3151685.191818079,4828800.124059938,646950.404394297,0.4678997602868622
2021-12-01,3059084.8836110127,4687755.583740082,647118.0467014675,0.4516507161239203
2021-12-02,3089460.4337437307,4734719.396411313,647285.7324492834,0.456901386824195
2021-12-03,3008788.781009701,4617065.257797197,647453.4616490013,0.4421953205757383
2021-12-06,3034746.224234849,4634942.019529419,647621.2343118811,0.44682314945370416
2021-12-07,3136549.519370978,4775124.200932673,647789.050449185,0.3903807539608379
2021-12-08,3141494.6104964344,4752307.710150755,647956.9100721783,0.31497152475964946
2021-12-09,3094719.8602895834,4659579.509065574,648124.8131921296,0.3044375565840807
2021-12-10,3125607.2287903107,4715836.548732889,648292.7598203099,0.31113267300973546
2021-12-13,3081050.7518802597,4631201.989414428,648460.7499679936,0.30098956359301193
2021-12-14,3059063.942607636,4609019.608716547,648628.7836464575,0.29578304036727127
2021-12-15,3129850.19191142,4764684.434208263,648796.8608669818,0.311531607011575
2021-12-16,3048129.0090334984,4601535.118241117,648964.9816408493,0.2928903950202791
2021-12-17,3026109.856753965,4532038.482615581,649133.1459793459,0.2875606260736505
2021-12-20,3001044.8855924276,4490209.721698507,649301.3538937605,0.2814241202689338
2021-12-21,3054869.2202650406,4574414.286832938,649469.6053953845,0.2939019267241169
2021-12-22,3090477.109397824,4645093.217296978,649637.9004955128,0.3018565934235592
2021-12-23,3108056.5802257042,4654916.928586079,649806.2392054428,0.30562547598619116
2021-12-27,3141734.1496548243,4708271.152303625,649974.621536475,0.25843362356781585
2021-12-28,3135759.8829488787,4703824.61172079,650143.0474999128,0.2568282613299514
2021-12-29,3134262.6979850065,4698256.036220114,650311.5171070626,0.2562805927561461
2021-12-30,3123341.6896010805,4660593.081985346,650480.0303692337,0.25348672808891776
2021-12-31,3105492.5817363616,4609209.267499115,650648.5872977381,0.24900151996987652
2022-01-03,3129287.189526002,4658697.957277428,650817.187903891,0.2545188701037151
2022-01-04,3099106.205335808,4599259.989251017,650985.8321990105,0.2470638651910726
2022-01-05,3030500.310382308,4465799.338776452,651154.5201944177,0.2298190189773516
2022-01-06,3030604.4165076395,4471729.662394606,651323.2519014364,0.22964590811093039
2022-01-07,3006141.596868038,4408102.496280676,651492.0273313933,0.22317581998676633
2022-01-10,3005434.850821612,4388913.401491995,651660.8464956186,0.2872468509194739
2022-01-11,3042534.472504296,4447793.8393576,651829.7094054446,0.2957554768410905
2022-01-12,3054786.5494416878,4472518.757588826,651998.6160722071,0.29839828988500505
2022-01-13,2988044.477688462,4354717.311846532,652167.566507245,0.2825411886107894
2022-01-14,3000131.1511937757,4375535.8592200335,652336.5607218994,0.28524646177050744
2022-01-18,2937281.991386063,4257343.216880119,652505.5987275151,0.2697636720493593
2022-01-19,2914392.895657543,4233264.234921667,652674.6805354393,0.2638378226883518
2022-01-20,2888889.9180297405,4199111.599796671,652843.8061570225,0.2571465758169654
2022-01-21,2889267.0732865073,4088694.8243264067,653012.975603618,0.0
2022-01-24,2890015.7603495456,4090893.5761756487,653182.1888865819,0.0
2022-01-25,2890764.6414176044,4020621.1185555127,653351.4460172736,0.0
2022-01-26,2891513.716540956,4020802.7487579943,653520.747007055,0.0
2022-01-27,2892262.985769885,4001249.0161520396,653690.0918672914,0.0
2022-01-28,2893012.44915469,4137122.1746809823,653859.4806093506,0.0
2022-01-31,2893762.1067456813,4282086.34056845,654028.9132446039,0.0
2022-02-01,2894511.958593183,4269181.393029133,654198.3897844248,0.0
2022-02-02,2908073.92219562,4287134.506584873,654367.9102401903,0.23758858501010846
2022-02-03,2827165.006272262,4124428.916870568,654537.4746232803,0.21556638113935456
2022-02-04,2827592.880149324,4169037.9256428634,654707.0829450777,0.0
2022-02-07,2828325.585764696,4153398.646809333,654876.7352169678,0.0
2022-02-08,2829058.481243864,4185258.3516789423,655046.4314503395,0.0
2022-02-09,2829791.566636028,4277440.626478336,655216.1716565843,0.0
2022-02-10,2787327.3257117923,4158350.2321855933,655385.9558470969,0.19966087135104113
2022-02-11,2787771.3373341826,4040071.199152405,655555.7840332747,0.0
2022-02-14,2788493.724113262,4035874.858968353,655725.6562265183,0.0
2022-02-15,2789216.2980822483,4115765.03762997,655895.5724382311,0.0
2022-02-16,2789939.059289648,4109646.8996605226,656065.5326798192,0.0
2022-02-17,2790662.00778398,3968356.116277947,656235.5369626922,0.0
2022-02-18,2791385.143613775,3924100.88067575,656405.5852982623,0.0
2022-02-22,2792108.4668275765,3890696.3894599597,656575.6776979447,0.0
2022-02-23,2792831.977473941,3785704.774066366,656745.8141731578,0.0
2022-02-24,2793555.675601437,3900831.911180405,656915.9947353225,0.0
2022-02-25,2794279.5612586467,4026262.3517435356,657086.219395863,0.0
2022-02-28,2795003.6344941636,4040175.2020730292,657256.4881662065,0.0
2022-03-01,2795727.895356594,3956570.8016328607,657426.801057783,0.0
2022-03-02,2796452.3438945576,4058823.798933642,657597.1580820252,0.0
2022-03-03,2797176.9801566857,4000736.1945366403,657767.5592503696,0.0
2022-03-04,2797901.8041916233,3942155.513018684,657938.0045742547,0.0
2022-03-07,2798626.816048027,3857444.897080195,658108.4940651226,0.0
2022-03-08,2799352.0157745667,3901053.7325861426,658279.0277344179,0.0
2022-03-09,2800077.403419924,4052305.4444977646,658449.6055935889,0.0
2022-03-10,2800802.9790327945,3921540.4738624194,658620.227654086,0.0
2022-03-11,2801528.742661885,3841465.816220889,658790.893927363,0.0
2022-03-14,2802254.694355916,3763278.9744850444,658961.6044248767,0.0
2022-03-15,2802980.8341636206,3883710.5913585527,659132.3591580868,0.0
2022-03-16,2803707.162133743,4010830.5619475786,659303.1581384559,0.0
2022-03-17,2804433.678315042,4023907.365800438,659474.0013774498,0.0
2022-03-18,2805160.382756288,4083059.7769680386,659644.8888865369,0.0
2022-03-21,2805887.2755062645,4045321.4275171207,659815.8206771889,0.0
2022-03-22,2806614.356613767,4124975.0629574535,659986.7967608803,0.0
2022-03-23,2807341.626127604,4043810.4028841644,660157.8171490886,0.0
2022-03-24,2808069.0840965966,4124401.6975273746,660328.8818532942,0.0
2022-03-25,2808796.7305695787,4088293.8569324347,660499.9908849808,0.0
2022-03-28,2809524.565595397,4144069.018430709,660671.1442556347,0.0
2022-03-29,2810252.5892229103,4228246.107754013,660842.3419767455,0.0
2022-03-30,2790352.251705842,4155391.7892762306,661013.5840598053,0.19326114735021022
2022-03-31,2790805.6739306403,4085911.939070261,661184.8705163097,0.0
2022-04-01,2791528.8469882105,4077530.2187890345,661356.201357757,0.0
2022-04-04,2792252.2074394342,4157732.0941093313,661527.5765956485,0.0
2022-04-05,2749514.1043409132,4055590.8566438793,661698.9962414886,0.21298867324741363
2022-04-06,2749933.769958006,4002243.888118698,661870.4603067846,0.0
2022-04-07,2750646.3520023646,4047669.1182196923,662041.9688030465,0.0
2022-04-08,2751359.118695959,3984921.6572412066,662213.521741788,0.0
2022-04-11,2752072.070086637,3877995.313181884,662385.1191345251,0.0
2022-04-12,2752785.206222259,3837959.87283031,662556.760992777,0.0
2022-04-13,2753498.5271506966,3888746.430043998,662728.447328066,0.0
2022-04-14,2754212.0329198353,3791765.0276556257,662900.1781519173,0.0
2022-04-18,2754925.723577572,3831605.034586201,663071.953475859,0.0
2022-04-19,2755639.5991718164,3886148.0669628913,663243.7733114224,0.0
2022-04-20,2756353.659750491,3872592.888993989,663415.6376701416,0.0
2022-04-21,2757067.9053615294,3784052.2534206593,663587.5465635539,0.0
2022-04-22,2757782.336052879,3723881.374712895,663759.5000031991,0.0
2022-04-25,2758496.951872499,3780565.4619271858,663931.4980006205,0.0
2022-04-26,2759211.7528683613,3634740.3009956763,664103.5405673643,0.0
2022-04-27,2759926.7390884496,3660145.771821233,664275.6277149797,0.0
2022-04-28,2760641.9105807613,3788647.1710301335,664447.7594550186,0.0
2022-04-29,2761357.2673933045,3630419.24276817,664619.9357990361,0.0
2022-05-02,2762072.809574101,3686712.407959328,664792.1567585903,0.0
2022-05-03,2762788.537171185,3696219.578779791,664964.4223452425,0.0
2022-05-04,2763504.4502326027,3789776.091008097,665136.7325705566,0.0
2022-05-05,2764220.548806413,3555998.2495117965,665309.0874460996,0.0
2022-05-06,2764936.832940687,3544328.9245252986,665481.4869834417,0.0
2022-05-09,2765653.3026835085,3399181.2557141613,665653.9311941562,0.0
2022-05-10,2766369.958082974,3472402.259838603,665826.4200898188,0.0
2022-05-11,2767086.7991871918,3372202.601207439,665998.9536820088,0.0
2022-05-12,2767803.826044283,3354221.6239192868,666171.5319823081,0.0
2022-05-13,2768521.038702381,3453359.5471371124,666344.155002302,0.0
2022-05-16,2769238.437209632,3399548.8265256006,666516.8227535783,0.0
2022-05-17,2769956.0216141944,3475075.449262306,666689.5352477285,0.0
2022-05-18,2770673.79196424,3290683.077792827,666862.2924963463,0.0
2022-05-19,2771391.7483079513,3287416.7726031346,667035.0945110287,0.0
2022-05-20,2772109.890693525,3260931.0313604,667207.9413033763,0.0
