Date,nav,benchmark,position,qqq_mxn,usd_mxn,rsi,srp,support,resistance,smooth
2011-05-09,313273.6407719383,243866.48209807737,1,0.002156856137685459,11.610400199890137,60.33384679581282,13.265169321842082,49.685977935791016,49.81743621826172,51.83892183891545
2011-05-10,319366.4850444428,244452.84425080862,1,0.0024044392968092243,11.539999961853027,65.02422990337176,16.598270508690984,49.685977935791016,49.81743621826172,51.89662509144317
2011-05-11,315780.06368770835,245242.52844861767,1,0.0032304152575080014,11.661999702453613,58.60627725350312,13.731928847102521,49.685977935791016,49.81743621826172,51.732824790523836
2011-05-12,320192.5256496058,245814.80647705568,1,0.002333518709247473,11.619999885559082,61.90240302334627,1.0,49.685977935791016,51.797855377197266,51.667498899739954
2011-05-13,319346.9378487335,244973.22205392152,0,-0.003423652281957734,11.718999862670898,52.839746937968634,0.7095387416548654,49.685977935791016,51.797855377197266,51.41112015785408
2011-05-16,319429.68925762846,241497.33377131028,0,-0.014188849921915714,11.755999565124512,43.0472822811662,0.29045403312043006,49.685977935791016,51.797855377197266,50.8637825576837
2011-05-17,319512.4621096464,241058.14046285214,0,-0.0018186259102721536,11.70199966430664,44.7928203435004,0.3568466229299731,49.685977935791016,51.797855377197266,50.43276899620089
2011-05-18,319595.25641034386,242943.7242117889,0,0.007822111899296491,11.696000099182129,49.76667448360381,0.5560153608277217,49.685977935791016,51.797855377197266,50.275285425429686
2011-05-19,319678.0721652788,241988.71036479357,0,-0.00393100850863215,11.616000175476074,51.43547218615676,0.626553423311465,49.685977935791016,51.797855377197266,50.24262828006749
2011-05-20,319760.9093800105,240759.13280732758,0,-0.005081136039827738,11.645000457763672,47.076241802921736,0.443981026559926,49.685977935791016,51.797855377197266,50.11339035078338
2011-05-23,319843.76806009986,238919.73288649035,0,-0.007640000607201269,11.728599548339844,40.02005467087809,0.09128890783503367,49.685977935791016,51.797855377197266,49.78081786415502
2011-05-24,311698.8157234787,236549.7013216617,1,-0.009919781577667486,11.684100151062012,37.52580422192728,-0.05393991503135748,49.685977935791016,51.797855377197266,49.43955795698025
2011-05-25,314713.35485625453,237122.0997490548,1,0.002419780807986438,11.666999816894531,40.054855734292616,0.03734718649750007,49.685977935791016,51.797855377197266,49.284044958765605
2011-05-26,320449.5084005605,238460.78162080524,1,0.005645538198114641,11.66100025177002,43.94267987764178,0.18257239675153897,49.685977935791016,51.797855377197266,49.35030874471936
2011-05-27,323276.87475463556,238232.30029871728,1,-0.0009581505207479912,11.590999603271484,47.009419513508305,0.30290490159243955,49.685977935791016,51.797855377197266,49.56985277135868
2011-05-31,338015.0732692112,241505.30935528537,1,0.013738729183507381,11.562999725341797,55.430140939312956,0.6887933152221034,49.685977935791016,51.797855377197266,50.09747484867972
2011-06-01,320085.3815539399,238987.65319053287,1,-0.010424848097433381,11.696999549865723,44.93004434343082,0.0,50.02773666381836,51.797855377197266,50.143695669674614
2011-06-02,320014.7608088648,238056.75033123625,1,-0.0038951922698469144,11.626999855041504,45.97141730770304,0.05940184386219738,50.02773666381836,51.797855377197266,50.215703768836974
2011-06-03,306300.3364403415,235103.43500956736,1,-0.01240592975229482,11.657999992370605,40.11629159463905,-0.3663329210001164,50.02773666381836,51.797855377197266,50.04310404038671
2011-06-06,301105.909444457,234904.34221011132,1,-0.0008468306702874573,11.744000434875488,37.374167246670794,-0.5940636947067621,50.02773666381836,51.797855377197266,49.7595714133454
2011-06-07,299639.8644161724,234703.75098625073,1,-0.000853927270876853,11.755000114440918,36.785635965536414,-0.6435587661036235,50.02773666381836,51.797855377197266,49.489213970872726
2011-06-08,295344.1453305436,234733.6922372498,1,0.00012757039831390315,11.841400146484375,34.44840500645533,-0.8415799976725442,50.02773666381836,51.797855377197266,49.08303860054169
2011-06-09,294597.01294734346,233540.96867728885,1,-0.005081177519056124,11.760000228881836,35.55088255656446,-0.7920741510173999,50.02773666381836,51.797855377197266,48.76419281828092
2011-06-10,284366.71822692605,232662.02827093843,1,-0.0037635384118190895,11.89799976348877,30.807872620128222,-1.2128760026377832,50.02773666381836,51.797855377197266,48.29402692875232
2011-06-13,283271.46249049675,231606.07544689573,1,-0.004538569666439174,11.843999862670898,30.807872620128222,-1.2128760026377832,50.02773666381836,51.797855377197266,47.95061569609099
2011-06-14,292339.70314068184,233404.73826908486,1,0.007766043350626806,11.78499984741211,38.628058345482636,-0.8663372311034295,50.02773666381836,51.797855377197266,47.925880349260204
2011-06-15,279178.9042045876,231305.784492419,1,-0.008992764209636683,11.904899597167969,32.66447251406986,-1.3861400007758187,50.02773666381836,51.797855377197266,47.607598685557676
2011-06-16,276094.5653919119,231090.42694241405,1,-0.0009310512941885785,11.9399995803833,31.613294127804124,-1.4900975376379773,50.02773666381836,51.797855377197266,47.34837638843402
2011-06-17,273009.6424226489,229498.52525315117,1,-0.006888652681660279,11.895000457763672,30.753706713000796,-1.5739398223375414,50.02773666381836,51.797855377197266,47.12664470777014
2011-06-20,275696.4376198562,229917.22056041023,1,0.0018243921471705615,11.854999542236328,33.95765428611088,-1.4350338127604918,50.02773666381836,51.797855377197266,47.08704962569629
2011-06-21,292265.2784522197,233403.7433745789,1,0.015164252619575214,11.781999588012695,45.259490798483796,-0.8594777016805093,50.02773666381836,51.797855377197266,47.47685523404721
2011-06-22,286119.61001180724,232067.33150421473,1,-0.0057257516569449995,11.800000190734863,42.55515845915561,-1.057942873890687,50.02773666381836,51.797855377197266,47.67839805813722
2011-06-23,295159.5026854368,235119.1412181606,1,0.013150535640517047,11.845000267028809,46.91077394905697,0.0,48.60296630859375,51.797855377197266,48.0239269226091
2011-06-24,279756.16516515997,231157.45526003157,1,-0.016849695595192227,11.85099983215332,40.66100352039224,-0.26390144247129327,48.60296630859375,51.797855377197266,47.97023804771801
2011-06-27,294414.72641755716,235707.82594436186,1,0.019685156506034085,11.894000053405762,47.48876536057264,-0.024739678169263816,48.60296630859375,51.797855377197266,48.21913579855327
2011-06-28,305512.56394235394,237562.93732659944,1,0.007870385188973206,11.812299728393555,52.98020157900967,0.2006707891503616,48.60296630859375,51.797855377197266,48.70124727507678
2011-06-29,307890.9826766624,237420.69992376934,1,-0.0005987356631921292,11.756999969482422,54.42003795626102,0.26389666647164667,48.60296630859375,51.797855377197266,49.21018790113557
2011-06-30,318344.41444016516,239646.3226059788,1,0.009374172862450791,11.711199760437012,58.84563494409042,0.4700706012147755,48.60296630859375,51.797855377197266,49.84103861636294
2011-07-01,329846.4684435915,240886.74777760715,1,0.005176065954777043,11.597000122070312,63.25168260843938,0.7064790017205539,48.60296630859375,51.797855377197266,50.65893660524158
2011-07-05,335436.6910272699,242698.54012627617,1,0.007521345052745376,11.62600040435791,64.62706920547438,0.7862047638208475,48.60296630859375,51.797855377197266,51.353043692637755
2011-07-06,338748.6454593612,243302.2938240675,1,0.0024876692602979755,11.616999626159668,65.53702256172932,0.838431513956068,48.60296630859375,51.797855377197266,51.84404712052968
2011-07-07,321439.933359411,244941.60251084925,2,0.006737744478344743,11.537199974060059,69.13728980925677,1.058349581682131,48.60296630859375,51.797855377197266,52.4243809336574
2011-07-08,319995.9439790121,245926.6657564266,1,0.004021624891319631,11.614999771118164,67.61568914942521,1.0143602369373426,48.60296630859375,51.797855377197266,52.79152199946677
2011-07-11,306400.8983401211,244308.8215009974,1,-0.006578563778161239,11.75160026550293,58.36594777028637,0.7202267167032229,48.60296630859375,51.797855377197266,52.680542197696106
2011-07-12,299831.32344411634,243184.3938568941,1,-0.004602484827174846,11.786999702453613,55.031805902895854,0.5992649736543919,48.60296630859375,51.797855377197266,52.34833539580802
2011-07-13,301456.2114892908,242293.0941281164,1,-0.0036651189438668963,11.694999694824219,56.49173707300696,0.6652430207720165,48.60296630859375,51.797855377197266,52.01298220360515
2011-07-14,291432.38508717914,239769.29103888263,1,-0.01041632283543037,11.708999633789062,51.46844630627378,0.4810661464011052,48.60296630859375,51.797855377197266,51.395693911410994
2011-07-15,303643.29209748475,243459.16932502785,1,0.01538928638508108,11.732999801635742,56.223686474452066,1.0,48.60296630859375,50.807395935058594,51.06646418965586
2011-07-18,302841.40872093366,241762.40247681717,0,-0.00696941032418219,11.71399974822998,53.903608154481624,0.8764929621823292,48.60296630859375,50.807395935058594,50.65530031431025
2011-07-19,302919.8831018443,245831.1426917133,0,0.016829499430897954,11.645999908447266,61.19146976032508,1.3984041614319977,48.60296630859375,50.807395935058594,50.73544533700233
2011-07-20,297494.0170170419,244534.5955619312,1,-0.005274137017733493,11.633999824523926,59.26574363042404,1.2988018232222025,48.60296630859375,50.807395935058594,50.80078909564939
2011-07-21,302170.38507121545,245061.80093788082,1,0.0021559541493019196,11.581999778747559,61.31124685769627,1.4541823706733947,48.60296630859375,50.807395935058594,50.921921733443014
2011-07-22,312756.635288932,248557.9378164525,1,0.014266347775098165,11.626999855041504,64.32849283166847,1.6972129065304442,48.60296630859375,50.807395935058594,51.26098230084965
2011-07-25,311208.8454879753,248292.08149335443,1,-0.0010695949822949746,11.637999534606934,63.28278214790086,1.649396585438449,48.60296630859375,50.807395935058594,51.470200739400354
2011-07-26,312644.3818547322,248700.18391150172,1,0.0016436384748670374,11.627799987792969,64.06905185308113,1.709166986803443,48.60296630859375,50.807395935058594,51.67910042409041
2011-07-27,289468.8987194755,242731.4163809663,1,-0.023999851695563623,11.6496000289917,51.805192594172524,1.0956118765552592,48.60296630859375,50.807395935058594,51.364136680142735
2011-07-28,288704.44811591273,244472.6077260514,0,0.007173325031615718,11.713000297546387,52.44186658233887,1.1354576571525479,48.60296630859375,50.807395935058594,51.14747327272538
2011-07-29,288779.25922885706,243882.42049885844,0,-0.0024141241535506897,11.722999572753906,51.06186881897838,1.0597634794887503,48.60296630859375,50.807395935058594,50.964915697033874
2011-08-01,288854.08972737944,242498.57395482168,0,-0.00567423654893251,11.711000442504883,49.08495555836815,0.9521871398461267,48.60296630859375,50.807395935058594,50.712906928615766
2011-08-02,288928.93961650325,238828.11610496865,0,-0.015135997667915513,11.833000183105469,40.054850363132594,0.3705141915767688,48.60296630859375,50.807395935058594,50.06947205392645
2011-08-03,289003.8089012531,240488.40729801898,0,0.00695182468516653,11.802000045776367,44.147654250414874,0.5856582185167112,48.60296630859375,50.807395935058594,49.84507379491352
2011-08-04,289078.6975866549,234185.75989627236,0,-0.02620769737950912,12.052800178527832,32.47432363744247,-0.4661399118845154,48.60296630859375,50.807395935058594,48.796550547607694
2011-08-05,280298.4320865703,231426.13303218296,1,-0.01178392258056904,11.986000061035156,31.325545667374186,-0.6015958385680023,48.60296630859375,50.807395935058594,47.87684910438256
2011-08-08,237490.10372330958,223553.79938348822,1,-0.03401661491530861,12.31980037689209,22.982101429193577,-1.892437504109864,48.60296630859375,50.807395935058594,46.11424256680754
2011-08-09,263778.41306395933,228922.52786560924,1,0.02401537570341805,12.035200119018555,36.66341315364299,-0.9203292044341539,48.60296630859375,50.807395935058594,45.57050354072146
2011-08-10,242996.4282915289,229302.12905007423,1,0.0016582080759122153,12.569499969482422,31.332676152459243,-1.7848663558744233,48.60296630859375,50.807395935058594,44.60424735609902
2011-08-11,267633.70854493434,233677.75968001565,1,0.019082381171375395,12.269000053405762,40.88724380869555,-0.8924357736408031,48.60296630859375,50.807395935058594,44.640975909997664
2011-08-12,274820.4410561973,236070.79631519597,1,0.010240754783241712,12.285900115966797,42.689129985916864,-0.7051869079632725,48.60296630859375,50.807395935058594,44.96804185086495
2011-08-15,285087.76552181324,238224.3366382503,1,0.009122434272551772,12.21780014038086,45.68607495787254,-0.39044400375165694,48.60296630859375,50.807395935058594,45.48911425850925
2011-08-16,278383.89133994025,236738.28451432075,1,-0.006238036570487604,12.245200157165527,44.2356126439505,-0.5737024077746514,48.60296630859375,50.807395935058594,45.85151946585382
2011-08-17,272007.10446307744,233733.80900982796,1,-0.01269112645069892,12.161999702453613,43.2078701061862,-0.7011929853706146,48.60296630859375,50.807395935058594,46.128089319902216
2011-08-18,234355.26199544754,223975.0476346738,1,-0.04175160374314457,12.255800247192383,35.838179406698316,-1.7490075759935488,48.60296630859375,50.807395935058594,45.52848473566285
2011-08-19,221817.32713119333,220526.48061983995,1,-0.01539710361155422,12.288999557495117,33.67443731976945,-2.115545149668269,48.60296630859375,50.807395935058594,44.8194861081176
2011-08-22,224864.41404569277,222364.41747255542,1,0.008334313627776258,12.347000122070312,34.507524114332426,-2.0438362422518246,48.60296630859375,50.807395935058594,44.41717482033023
2011-08-23,252061.91672553838,230950.52804875025,1,0.038612790093786264,12.315999984741211,43.32443401876739,-1.2191292971872956,48.60296630859375,50.807395935058594,44.85856060181733
2011-08-24,261164.09634897887,235611.68428632477,1,0.020182487898839696,12.46679973602295,44.90646255193403,0.0,46.27556228637695,50.807395935058594,45.4288835208022
2011-08-25,249129.23051769866,232243.8776075218,1,-0.014293886523515043,12.492500305175781,42.242826294286466,-0.16666512344769707,46.27556228637695,50.807395935058594,45.7400123076511
2011-08-26,265523.55441524775,236639.74987780311,1,0.018927828434341265,12.417499542236328,47.32879376429878,0.08527322972441757,46.27556228637695,50.807395935058594,46.483329313802265
2011-08-29,289049.42552849033,244015.074501568,1,0.031166888181606733,12.457500457763672,52.461100234636476,0.37209057629127446,46.27556228637695,50.807395935058594,47.5254604693584
2011-08-30,296396.8673783773,246844.1699671626,1,0.011593937265447218,12.519399642944336,53.644368319569054,0.44185950590617956,46.27556228637695,50.807395935058594,48.4252302545633
2011-08-31,293422.7268954317,243349.8822937286,1,-0.014155844449957433,12.321999549865723,53.95298389638962,0.45930405313836026,46.27556228637695,50.807395935058594,49.13188823709589
2011-09-01,284687.78713788226,240756.46168280547,1,-0.010657168133711314,12.302399635314941,51.88658827987816,0.36240533403816355,46.27556228637695,50.807395935058594,49.37830512619213
2011-09-02,265313.4386265301,235601.27788490028,1,-0.0214124421079801,12.328200340270996,46.93110732551272,0.11434326633237737,46.27556228637695,50.807395935058594,49.074945838715465
2011-09-06,268924.57933981187,238891.04528456138,1,0.013963283345467481,12.498000144958496,46.973654605961855,0.11627846292023607,46.27556228637695,50.807395935058594,48.66174067547836
2011-09-07,288222.64925401163,244066.88965735072,1,0.021666129706218173,12.453300476074219,52.516363118135175,0.3779079506360728,46.27556228637695,50.807395935058594,48.730259047360235
2011-09-08,285250.8897121594,243822.29893685755,1,-0.0010021462593167163,12.498000144958496,51.444041535563706,0.32946153723127997,46.27556228637695,50.807395935058594,48.571154948694826
2011-09-09,270414.2868714945,241926.8228007207,1,-0.007774006497361929,12.682999610900879,46.495212782538346,0.09496268075653644,46.27556228637695,50.807395935058594,47.96765823387403
2011-09-12,284360.36876843974,248343.19579876438,1,0.026521957853879563,12.854999542236328,49.43893751318175,0.2267488108094913,46.27556228637695,50.807395935058594,47.68032480185578
2011-09-13,295944.49247265834,252132.8527558526,1,0.01525975755002773,12.878999710083008,52.42354968698261,1.0,46.27556228637695,47.935489654541016,47.64825885792958
2011-09-14,295162.9406482911,256550.18595152826,0,0.01751986362504332,12.920000076293945,55.48896565377863,1.4126924667922967,46.27556228637695,47.935489654541016,47.89613836071666
2011-09-15,308075.6861027837,260652.46769503475,1,0.015990172559382065,12.9350004196167,58.515102867655294,1.8465459392379464,46.27556228637695,47.935489654541016,48.25984177488902
2011-09-16,318692.38725064206,265176.89454596245,1,0.017358081781989165,13.039999961853027,60.33872448860024,2.1190076756905825,46.27556228637695,47.935489654541016,48.73263777753726
2011-09-19,322725.41189502616,267945.73924701347,1,0.010441500590735231,13.171500205993652,60.4116758991023,2.1296134577377397,46.27556228637695,47.935489654541016,49.13877399005125
2011-09-20,319507.8665538306,267898.684464834,1,-0.00017561310103941796,13.22760009765625,58.952617127455994,1.9970997839775704,46.27556228637695,47.935489654541016,49.42326182824385
2011-09-21,314066.21334685764,272621.5969212671,1,0.017629472372616473,13.699000358581543,53.49776261553185,1.477616399319759,46.27556228637695,47.935489654541016,49.283453309994826
2011-09-22,313236.80435883254,270245.4013949772,0,-0.008716094224098359,14.035799980163574,45.221251824101756,1.0,46.27556228637695,47.14449691772461,48.70331059214084
2011-09-23,313317.97246726364,263725.61438205844,0,-0.02412543184551641,13.553000450134277,47.96648225704595,1.5771820919635096,46.27556228637695,47.14449691772461,48.31173799958251
2011-09-26,313399.16160854185,266191.54463424085,0,0.00935036309597903,13.52239990234375,50.895654246040486,2.2151317464637863,46.27556228637695,47.14449691772461,48.230452400805795
2011-09-27,313480.3717881174,265671.5090100343,0,-0.001953614360370004,13.357000350952148,53.448956509533254,2.7923138384272956,46.27556228637695,47.14449691772461,48.09999778820853
2011-09-28,313561.6030114419,265880.03223381704,0,0.0007848911784320567,13.568499565124512,49.464202600467125,1.9619730799961368,46.27556228637695,47.14449691772461,47.87241786025661
2011-09-29,313642.85528396827,265469.88222535833,0,-0.001542613053762576,13.711000442504883,46.50461763893545,1.3037939118295243,46.27556228637695,47.14449691772461,47.289795772175886
2011-09-30,313724.12861115095,261903.25639521278,0,-0.013435143000959493,13.885000228881836,40.87250736985536,-0.10374210882143767,46.27556228637695,47.14449691772461,46.505857811986175
2011-10-03,291534.6588571355,258087.46501330557,1,-0.01456946902618561,14.043899536132812,36.277266871996865,-1.4707576409436927,46.27556228637695,47.14449691772461,45.522671285710956
2011-10-04,303572.5126012507,258530.84469725765,1,0.0017179435038785495,13.78499984741211,41.76155168208056,-0.4075404107363929,46.27556228637695,47.14449691772461,45.25031136639666
2011-10-05,321050.94422372576,260623.27869601783,1,0.008093556500813115,13.548700332641602,47.92170759441638,0.9493559744672632,46.27556228637695,47.14449691772461,45.59675824651221
2011-10-06,320203.08944840473,262937.7366519574,0,0.008880472870725686,13.442999839782715,51.62294626473058,1.8607113694432493,46.27556228637695,47.14449691772461,46.31357295687035
2011-10-07,320286.0627092816,261334.67268756032,0,-0.006096743604813937,13.449999809265137,50.08946564886802,1.4961718455041135,46.27556228637695,47.14449691772461,46.68170554546994
2011-10-10,320369.0574707694,266032.9945545591,0,0.017978180310639136,13.234100341796875,57.20149932946423,0.5,49.2210578918457,47.14449691772461,47.519817320277866
2011-10-11,320452.0737384394,270313.12878532923,0,0.01608873454939941,13.356300354003906,58.4956085450546,0.5,49.2210578918457,47.14449691772461,48.2697894268137
2011-10-12,320535.1115178645,269962.7819578441,0,-0.001296077734216805,13.27299976348877,59.46825153501894,0.5,49.2210578918457,47.14449691772461,49.06023407233131
2011-10-13,320618.17081461893,276691.9246043533,0,0.024926186482846502,13.479999542236328,61.282863788590056,0.5,49.2210578918457,47.14449691772461,49.86204424233421
2011-10-14,320701.25163427845,276599.93516134884,0,-0.0003324616109993128,13.229999542236328,64.74758133581199,0.5,49.2210578918457,47.14449691772461,50.7115384698601
2011-10-17,320784.3539824202,277487.57964711584,0,0.0032091275988521684,13.480999946594238,59.85033314801024,0.5,49.2210578918457,47.14449691772461,51.08734297016018
2011-10-18,320867.4778646228,278543.1769695197,0,0.0038041245800848333,13.366600036621094,62.27448898531298,0.5,49.2210578918457,47.14449691772461,51.65910774414381
2011-10-19,320950.6232864663,274767.6398133089,0,-0.0135545849562273,13.445099830627441,56.48112394993942,0.5,49.2210578918457,47.14449691772461,51.739706418551954
2011-10-20,321033.7902535322,278090.03789131966,0,0.012091664361451704,13.675000190734863,55.10110866712425,0.5,49.2210578918457,47.14449691772461,51.69009880255548
2011-10-21,321116.97877140343,281434.88433448947,0,0.012027926165686598,13.668000221252441,57.90950793506071,0.5,49.2210578918457,47.14449691772461,51.81289830078162
2011-10-24,321200.18884566444,280785.06959074846,0,-0.002308934605877333,13.359000205993652,62.179563823171335,0.5,49.2210578918457,47.14449691772461,52.13150415323542
2011-10-25,321283.42048190103,278375.8318430167,0,-0.008580362735252534,13.510000228881836,56.24162794638409,0.5,49.2210578918457,47.14449691772461,51.891436667144845
2011-10-26,321366.6736857005,275504.6085269115,0,-0.010314197526042235,13.38700008392334,55.891702907812004,0.5,49.2210578918457,47.14449691772461,51.67184043349363
2011-10-27,321449.94846265164,277057.119743893,0,0.005635155162313055,13.10099983215332,61.68559045861806,0.5,49.2210578918457,47.14449691772461,51.91583536827268
2011-10-28,321533.24481834454,275129.8068251788,0,-0.006956373907646696,12.989999771118164,61.991837561640565,0.5,49.2210578918457,47.14449691772461,51.933271514597024
2011-10-31,321616.5627583709,277982.45619163977,0,0.010368376292553272,13.348899841308594,56.62955845364836,0.5,49.2210578918457,47.14449691772461,51.52325710136106
2011-11-01,321699.90228832373,275651.3074556512,0,-0.008385956322299326,13.591099739074707,49.584362121688486,1.0,49.2210578918457,49.66098403930664,50.624280610294704
2011-11-02,321783.26341379766,278177.58944895846,0,0.009164774209219795,13.600000381469727,51.64373987418132,1.9600083243730706,49.2210578918457,49.66098403930664,50.02872491710281
2011-11-03,321866.6461403886,278745.826692058,0,0.0020427139519942905,13.35099983215332,56.3629795683178,4.320141514342201,49.2210578918457,49.66098403930664,49.96570935034099
2011-11-04,319031.48845738824,280006.6271993428,1,0.0045231188651218,13.480999946594238,54.89609693599502,3.7200929554992888,49.2210578918457,49.66098403930664,49.87970852967371
2011-11-07,318188.96680830733,280403.10343131993,0,0.0014159530291932843,13.404999732971191,56.559999219223094,4.540139086400056,49.2210578918457,49.66098403930664,50.012839743276494
2011-11-08,326377.79236457223,282339.93433008535,1,0.006907309067068823,13.343999862670898,59.20826695752159,5.880215740002081,49.2210578918457,49.66098403930664,50.41464033904235
2011-11-09,299592.17062372464,278905.79158404435,1,-0.012163149198817003,13.661999702453613,49.22386734190245,1.740036765981062,49.2210578918457,49.66098403930664,50.08126447288048
2011-11-10,298800.98574455763,275983.6376014512,0,-0.010477207970464808,13.526000022888184,49.09470440802755,1.6800579237626165,49.2210578918457,49.66098403930664,49.71893466031551
2011-11-11,298878.41314284777,281288.31749509054,0,0.01922099418553147,13.531000137329102,53.757199230963636,3.8201155006763554,49.2210578918457,49.66098403930664,49.852415611399735
2011-11-14,298955.8606046661,278876.7998972215,0,-0.008573116791141366,13.49899959564209,52.03050992520187,3.100100586174604,49.2210578918457,49.66098403930664,49.95930923007862
2011-11-15,299033.3281352117,283548.0330606338,0,0.016750167691015783,13.574000358581543,54.80953864471604,4.380146370226492,49.2210578918457,49.66098403930664,50.40905407574659
2011-11-16,299110.81573968485,280054.86521877587,0,-0.012319492412458333,13.6318998336792,50.119181786353586,2.460086365370608,49.2210578918457,49.66098403930664,50.517432417236556
2011-11-17,299188.32342328725,275238.136533114,0,-0.0171992323072091,13.718999862670898,44.406731340531934,-0.2200322569456488,49.2210578918457,49.66098403930664,50.212715328694216
2011-11-18,291102.3917555465,273078.42868126184,1,-0.00784668824987611,13.717000007629395,42.72389492916208,-1.0800787346952934,49.2210578918457,49.66098403930664,49.77192742316177
2011-11-21,279929.501592302,273457.74655664235,1,0.0013890437161672153,14.003999710083008,38.81863494377825,-3.200166487461413,49.2210578918457,49.66098403930664,48.93894082128678
2011-11-22,281436.942377589,273462.25942744216,1,1.6502991254219168e-05,13.958000183105469,39.82441988409976,-2.840189379487357,49.2210578918457,49.66098403930664,48.33679834187629
2011-11-23,266042.58016423805,270663.16494483914,1,-0.010235761557969902,14.133999824523926,35.526117812766316,-5.3002930873018625,49.2210578918457,49.66098403930664,47.50852439850213
2011-11-25,261593.69758101052,270215.0516684154,1,-0.001655612342060131,14.220000267028809,34.20106351295189,-6.1202958620928865,49.2210578918457,49.66098403930664,46.76684620345377
2011-11-28,284568.1330207835,275704.23757007177,1,0.020314138193871623,14.020999908447266,44.25084100974353,-2.4401685685546806,49.2210578918457,49.66098403930664,46.73494649552285
2011-11-29,274883.0570375172,269535.8319470547,1,-0.02237327100004871,13.793000221252441,42.94564829145248,-3.12014845131976,49.2210578918457,49.66098403930664,46.73765337519374
2011-11-30,301352.8913892861,276108.2600151886,1,0.024384246134016463,13.625699996948242,51.9661657692278,0.9000034684887794,49.2210578918457,49.66098403930664,47.459260383138414
2011-12-01,300557.05667016085,277697.5607458447,0,0.005756078179510737,13.609999656677246,53.50234150360952,1.6800579237626165,49.2210578918457,49.66098403930664,48.21542523397008
2011-12-02,300634.93911381386,277240.53875427705,0,-0.0016457544327725948,13.62600040435791,52.756866281963525,0.5,49.819366455078125,49.66098403930664,48.82911685640533
2011-12-05,300712.8417389096,278157.7139501608,0,0.003308229020203335,13.52299976348877,55.35270125639952,0.5,49.819366455078125,49.66098403930664,49.640286013155105
2011-12-06,300790.7645506777,276368.92497216025,0,-0.006430844403333857,13.473699569702148,54.52011114835928,0.5,49.819366455078125,49.66098403930664,50.19986345340092
2011-12-07,300868.7075543489,276908.39237011736,0,0.0019519828360277103,13.5,54.52011114835928,0.5,49.819366455078125,49.66098403930664,50.707571627697604
2011-12-08,300946.6707551557,276171.6118788319,0,-0.002660737310917871,13.6943998336792,49.35451639315375,0.5,49.819366455078125,49.66098403930664,50.70065265584268
2011-12-09,301024.6541583315,277928.68080020894,0,0.006362235819327822,13.564000129699707,53.77616743578112,0.5,49.819366455078125,49.66098403930664,50.899693671286094
2011-12-12,301102.65776911145,280279.4559384304,0,0.008458195575401284,13.833999633789062,50.406066706974485,0.5,49.819366455078125,49.66098403930664,50.82427400001356
2011-12-13,301180.6815927318,277868.47501575266,0,-0.00860206080608128,13.867500305175781,47.31262493414176,0.5,49.819366455078125,49.66098403930664,50.60291605709857
2011-12-14,301258.72563443024,273594.3020619264,0,-0.015382000255998673,13.870599746704102,43.29741739910196,0.5,49.819366455078125,49.66098403930664,50.010697632546105
2011-12-15,301336.78989944584,273287.2157717077,0,-0.0011224147868006407,13.892999649047852,42.625673223276245,0.5,49.819366455078125,49.66098403930664,49.40615783055355
2011-12-16,301414.874393019,274073.4590836186,0,0.0028769853346073404,13.861599922180176,44.37191956666888,0.5,49.819366455078125,49.66098403930664,49.09451858506625
2011-12-19,301492.9791203915,272101.87523377826,0,-0.007193632891095869,13.898699760437012,41.742608591667555,0.5,49.819366455078125,47.93659973144531,48.69426492942853
2011-12-20,301571.1040868064,277572.5342757822,0,0.0201051868433606,13.770000457763672,51.05463205143259,0.5,49.819366455078125,47.93659973144531,48.846433905829386
2011-12-21,301649.2492975083,274512.18256417976,0,-0.011025412581209482,13.815799713134766,47.03175295059155,0.5,49.819366455078125,47.93659973144531,48.5608689624506
2011-12-22,301727.4147577429,276535.943655973,0,0.0073722086680800825,13.800000190734863,49.547026620608214,0.5,49.819366455078125,47.93659973144531,48.45477187772854
2011-12-23,301805.60047275753,279650.97051989584,0,0.011264455617379321,13.836000442504883,52.05122957361358,0.5,49.819366455078125,47.93659973144531,48.584655273634795
2011-12-27,301883.80644780066,284075.85050605616,0,0.01582286654658871,14.002699851989746,53.142617302994374,0.5,49.819366455078125,47.93659973144531,48.73176045654553
2011-12-28,301962.03268812224,280215.0788149527,0,-0.013590636740947404,13.973899841308594,49.37789923050299,0.5,49.819366455078125,47.93659973144531,48.67280478652866
2011-12-29,302040.27919897356,282758.605945145,0,0.009077053029940663,14.0,51.64803002901017,0.5,49.819366455078125,47.93659973144531,48.85387115310589
2011-12-30,302118.54598560726,280385.79340139206,0,-0.008391654555735317,13.922300338745117,50.669295105705174,0.5,49.819366455078125,47.93659973144531,48.829340958280625
2012-01-03,302196.83305327734,280090.3088588647,0,-0.0010538499078103225,13.646100044250488,56.59345204427498,0.5,49.819366455078125,47.93659973144531,49.15348935790445
2012-01-04,302275.14040723915,282176.5026188621,0,0.00744828969091027,13.6899995803833,57.81706143041395,0.5,49.819366455078125,47.93659973144531,49.59834302922914
2012-01-05,302353.46805274946,285682.17057775066,0,0.012423670739245551,13.746999740600586,60.1843630257995,0.5,50.88444900512695,47.93659973144531,50.139916382091535
2012-01-06,302431.8159950663,286131.71196549863,0,0.0015735717312663766,13.720999717712402,61.18257056285142,0.5,50.88444900512695,47.93659973144531,50.768031398402144
