Date,nav,benchmark,position,mu_est,vol_est,prob_bull,qqq_mxn,usd_mxn
2010-11-19,283495.6510655695,229477.8116787737,2,0.001817017771817118,0.009292019034707166,0.9141178256325768,0.0004362983949810495,12.26200008392334
2010-11-22,291633.32651754614,231930.5958683165,2,0.0019479574988096235,0.009173144195015706,0.9330305767723295,0.01068854618927717,12.289999961853027
2010-11-23,281995.87317948445,231647.09132775056,2,0.0016272872865689052,0.0100118193734304,0.8913637433264275,-0.0012223680084317845,12.472999572753906
2010-11-24,295962.2581175197,234336.50027678098,2,0.001963347080147337,0.010765571664518466,0.9329184868377445,0.01160994050741282,12.368399620056152
2010-11-26,296715.65369648207,234862.93839872646,2,0.0018280157089313926,0.010655973116898304,0.9251959451725855,0.0022465050102040696,12.478400230407715
2010-11-29,292660.459799633,234745.01864954078,2,0.0017683670321827082,0.010355032945684397,0.9182369262727139,-0.0005020789997334241,12.481599807739258
2010-11-30,281487.3330410436,231856.81990157426,2,0.0015321635782295454,0.010611280103792527,0.8848629766372185,-0.012303557130123433,12.479499816894531
2010-12-01,297320.5920602679,235119.60325119694,2,0.0018643105786716229,0.011392102267610317,0.9329432113924665,0.01407240619882466,12.393400192260742
2010-12-02,304549.54116020864,236111.42525030306,2,0.001981861706931139,0.011245273310592626,0.9381747564285836,0.004218372204577436,12.320599555969238
2010-12-03,307329.96928505576,236907.25323590596,2,0.0019919117495425425,0.010882031743588937,0.9378566050182329,0.00337056110164613,12.329999923706055
2010-12-06,307643.6414442228,237478.1016003426,2,0.0019520013185157668,0.010547893192985157,0.929748346980749,0.002409585846948392,12.364299774169922
2010-12-07,310836.8847238292,239856.9473050702,2,0.0019406779198291003,0.010224393793004449,0.9296503911784741,0.01001711605700395,12.481200218200684
2010-12-08,313079.4260896211,239171.24612431097,2,0.0019729092138263404,0.009893599303519851,0.9302530674354605,-0.002858792244558539,12.399490356445312
2010-12-09,315265.1386540655,240813.46538424309,2,0.0019549283112488152,0.009561685268117879,0.9221551767045193,0.006866290520050944,12.473099708557129
2010-12-10,321120.1354099752,241839.77794639787,2,0.0020497631968123837,0.00926842151247425,0.9380000000000004,0.004261857037425987,12.443499565124512
2010-12-13,316159.44022381917,240092.01703984253,2,0.0019239026312159616,0.009049594319207592,0.9230949412509529,-0.007226937278046575,12.39680004119873
2010-12-14,316947.99391862587,240128.7395204456,2,0.0019116029611358043,0.008697820239064857,0.9193876390204337,0.00015295169350415527,12.375900268554688
2010-12-15,315898.8753180662,240730.59285707804,2,0.0017424570971951085,0.008527970962586125,0.8917318597004262,0.0025063777781633156,12.461899757385254
2010-12-16,320983.1761151152,241463.92733658585,2,0.0018650965873741438,0.008375204492881597,0.9163303637490625,0.0030462870165537392,12.403670310974121
2010-12-17,322047.14524693316,241741.40020045545,2,0.001812513742240611,0.00804253391269634,0.916318116912751,0.0011491276023305463,12.406999588012695
2010-12-20,322785.5813687159,241821.4056432572,2,0.0017547835625850911,0.00772438175651109,0.915376319178425,0.0003309546595469115,12.402000427246094
2010-12-21,326783.7557584613,242303.12116650387,2,0.0018653751413921205,0.007531774819443971,0.9320000000000004,0.001992030118116661,12.35200023651123
2010-12-22,325673.4718831247,241180.27798208324,2,0.0017859065441436785,0.007242000327388689,0.9278340976644309,-0.0046340434205510705,12.29699993133545
2010-12-23,324563.50728792686,241582.29178729787,2,0.001616266790093966,0.007039642557494674,0.9155726519361467,0.0016668601951130846,12.348999977111816
2010-12-27,324798.9325538557,241793.06024179014,2,0.0015333692203574685,0.00673131489441158,0.8927752042953768,0.0008724499338628178,12.352999687194824
2010-12-28,324028.5095076737,241826.05577590343,2,0.0013692112013777608,0.006468814028677546,0.8760688119992531,0.0001364618739689849,12.377289772033691
2010-12-29,325344.58744388813,241900.96520674817,2,0.0013265870496346561,0.006145431492613668,0.8800000000000003,0.0003097657554078648,12.354000091552734
2010-12-30,323364.5590908877,241674.51979842444,2,0.0011224828892749412,0.005907884655167599,0.8460127279769041,-0.0009361079156099406,12.371789932250977
2010-12-31,319355.2316434959,240007.9806148476,2,0.000904113021256966,0.00574309756364102,0.7997100134373493,-0.006895800123930651,12.331600189208984
2011-01-03,331347.9977139919,241976.93084274558,2,0.0016649385004611403,0.007117602345185091,0.9150377525119855,0.008203686489315798,12.241700172424316
2011-01-04,330706.3832390189,241709.15499352975,2,0.0015779481382170724,0.006884546693819551,0.9055432174636129,-0.001106617264229448,12.237000465393066
2011-01-05,337473.92458168045,242728.64209040048,2,0.0018289939287290788,0.006904356151297506,0.9359980284040124,0.004217825745566062,12.1850004196167
2011-01-06,341587.37327821343,244271.92520828484,2,0.001892139017875355,0.006656006037147612,0.9419414462433415,0.006358059372777225,12.222999572753906
2011-01-07,340990.21937276237,244193.27229812025,2,0.0017890575859813094,0.006442736447459454,0.9458848214342297,-0.0003219891524477436,12.229999542236328
2011-01-10,344457.8301538011,244850.64461198242,2,0.0018651653623848162,0.006210466743488786,0.9466967758089213,0.0026920164821724324,12.217000007629395
2011-01-11,343463.480761458,243373.52795205155,2,0.0018587403989405297,0.005954729725687389,0.9493981362494662,-0.006032725224275781,12.12600040435791
2011-01-12,348810.60199012345,243974.86773230715,2,0.002093944579105926,0.005897555328942308,0.9662303593219282,0.0024708512273943217,12.069999694824219
2011-01-13,351649.0480376277,245274.45457052777,2,0.0020354552665635206,0.005675580315773412,0.9600626692045683,0.00532672422491709,12.130000114440918
2011-01-14,356431.73403887963,245139.57327965827,2,0.0023064334064440478,0.005606081825684104,0.9740000000000004,-0.0005499198483823742,12.034000396728516
2011-01-18,359246.4081027745,245807.23473854313,2,0.0023734725514305273,0.005370705797263238,0.9764843126173406,0.0027235972142416465,12.032999992370605
2011-01-19,348715.0330299494,244062.19638839463,2,0.0017033890717346183,0.006444832213901559,0.9392683465978897,-0.007099214764791806,12.085000038146973
2011-01-20,340150.5934937536,241813.31526283998,2,0.001421261092048891,0.0066517196323116114,0.8870000000000003,-0.009214377149895925,12.059000015258789
2011-01-21,332241.5918431808,239860.65170381125,2,0.001170451534900794,0.006800489907420078,0.84044316763331,-0.008075087002162307,12.053999900817871
2011-01-24,345876.50695046515,243117.10865008985,2,0.0016211762567986724,0.007377812642374916,0.9167781124672567,0.013576453341333394,12.050999641418457
2011-01-25,347914.3589004408,244047.6188797057,2,0.0015938106067756334,0.007156023269275067,0.9112568073758744,0.0038274156631037393,12.079999923706055
2011-01-26,350823.18100096885,243616.373726168,2,0.0016870850425698865,0.007018053745012645,0.9261552519868426,-0.0017670533132726485,11.994999885559082
2011-01-27,358809.11355098576,245954.44197565774,2,0.0018132718459171566,0.006898019253456888,0.9404862300598885,0.009597336228794662,12.03600025177002
2011-01-28,336293.3272280901,243003.7382090447,2,0.001454081590418416,0.009019125679046277,0.8700000000000003,-0.011996952536864836,12.201000213623047
2011-01-31,338782.6091213892,242399.87305275025,2,0.0014778289416482798,0.008859324304589362,0.8741439443975512,-0.002485003567208377,12.112000465393066
2011-02-01,354404.37538156746,244740.9063458294,2,0.0018830552383332713,0.00947973866755928,0.9245278854664376,0.009657733164611493,12.003899574279785
2011-02-02,352871.51922985516,244399.6224350891,2,0.0017980406926131531,0.009302050627457197,0.9146424989699556,-0.0013944702413499765,12.006099700927734
2011-02-03,353969.954615215,244643.10563075286,2,0.001769302432978456,0.00907988380621843,0.9118647488701889,0.0009962502938334339,11.996999740600586
2011-02-04,359666.2707976082,245543.42727991493,2,0.0018356552683825309,0.008903457198696096,0.9193378566146622,0.003680143149102033,11.973999977111816
2011-02-07,365862.46533703915,247358.11148683773,2,0.001890738113883688,0.008697657767858386,0.9292621303879569,0.007390481704297791,12.005999565124512
2011-02-08,374099.0601480915,249278.91448042958,2,0.0019892719408265364,0.00853337726848982,0.9415956221226289,0.007765271904956572,12.020000457763672
2011-02-09,373279.194572064,249822.4987523418,2,0.0018998767749085507,0.008313684716120194,0.9345426780929759,0.0021806267611732544,12.067000389099121
2011-02-10,375314.53227971593,250355.72486493306,2,0.001884112528608779,0.008040361440821717,0.9310426879204374,0.0021344198991455343,12.074000358581543
2011-02-11,381393.1304635026,251102.85006307004,2,0.0019946318790859106,0.007847488622666642,0.9480000000000004,0.0029842544984344244,12.02299976348877
2011-02-14,384591.6497669918,252227.75448871937,2,0.0020274361856357217,0.007536470057589978,0.9534822086488206,0.004479855267938149,12.04800033569336
2011-02-15,386592.9548810875,253848.54647859233,2,0.0019357278929935757,0.007347462259286813,0.945100062085272,0.0064259065904876955,12.142000198364258
2011-02-16,391110.803896698,253793.05072922783,2,0.002093491317741344,0.007152727285775828,0.9576630169306188,-0.0002186175581240235,12.060999870300293
2011-02-17,389055.4026693314,252591.92404207596,2,0.002035419908167902,0.006911920014137979,0.9525171392582693,-0.004732701244973603,12.008000373840332
2011-02-18,387427.5143335904,252411.87035415292,2,0.0018951429751607636,0.006808743492119608,0.9436219252428861,-0.0007128244048414389,12.026000022888184
2011-02-22,356188.3807267601,247102.9561223857,2,0.0013486991750419966,0.01019811811237473,0.8460000000000003,-0.021032743920951225,12.12399959564209
2011-02-23,348831.19980277197,246077.05573746562,2,0.0011835125549216892,0.01017239949797586,0.8096640677947796,-0.004151712310604516,12.173999786376953
2011-02-24,352374.09473692044,246386.730114386,2,0.0012435475574121056,0.009896547357062954,0.8331382900109543,0.0012584447420029843,12.125
2011-02-25,367198.82629803324,249624.4403411216,2,0.0014927058104035147,0.010118630184851634,0.8660850601590099,0.013140765435023516,12.116000175476074
2011-02-28,369353.1570754513,249793.05738866256,2,0.001494957910240556,0.009829730251905198,0.8656412248285548,0.0006754829267139328,12.098999977111816
2011-03-01,351887.947487725,245974.97700194397,2,0.0012003457029090459,0.010492213444981614,0.7913219650398887,-0.015284973996606666,12.109000205993652
2011-03-02,355818.78396513587,246558.45878036745,2,0.0012698043590751783,0.01024097629798263,0.8165585058546583,0.0023721184387746064,12.074000358581543
2011-03-03,374830.8306658026,249955.95240901684,2,0.0016157719673592667,0.010940727156081758,0.8635867669159263,0.013779667692017217,12.003000259399414
2011-03-04,369189.2158438944,248606.88468606764,2,0.0015036488005942174,0.010747582287416402,0.8479860093294753,-0.005397221830275245,12.0
2011-03-07,355970.68576693896,246293.92118958433,2,0.0012334217627273706,0.011037778443013065,0.7894971373032522,-0.009303698485277456,12.05049991607666
2011-03-08,358177.26786378876,246248.10399816727,2,0.0012813640973416592,0.010735221481604764,0.8086239051717019,-0.00018602648086385454,12.0
2011-03-09,348901.2318793396,243148.9970528801,2,0.0011360410778562813,0.01059040892409711,0.7895414732356363,-0.012585302769723028,11.930000305175781
2011-03-10,333999.9086964285,240116.7871694869,2,0.0008463130990957043,0.011104412448504231,0.7157659534260818,-0.012470583552247838,11.968000411987305
2011-03-11,337985.98373999237,240483.2478735372,2,0.0009454913199312704,0.010854632674346339,0.7216783351111987,0.0015261769423544624,11.911999702453613
2011-03-14,334032.98189139424,239161.13405419857,2,0.0008492917186662537,0.010567997732545409,0.6975831184005589,-0.0054977377053470056,11.88860034942627
2011-03-15,322514.3528779946,237336.64548459335,2,0.0005851945174061797,0.010894674378004615,0.6422961204349849,-0.007628700109741704,11.968000411987305
2011-03-16,304099.41455687693,235688.6950911176,2,0.00033424692518325104,0.01220250491061907,0.5630000000000001,-0.00694351430690765,12.178999900817871
2011-03-17,309548.7455419723,235970.42937502966,2,0.0004638743188818458,0.012057692887967236,0.6102309215849391,0.001195366132444864,12.081999778747559
2011-03-18,306785.39476655016,234620.18397990344,2,0.00038688230965208757,0.011695653921237715,0.5844173110897346,-0.005722095767263569,12.039999961853027
2011-03-21,322130.820915976,237833.56773884463,2,0.0007048551216215324,0.012348423560842186,0.6667991655588179,0.013696109620374486,11.973999977111816
2011-03-22,321327.77654680755,237462.6053362342,2,0.0006667192580227175,0.0119478395299342,0.656482210765869,-0.0015597562872948778,11.976900100708008
2011-03-23,326850.4790716866,239271.87292284664,2,0.000761418455558098,0.01162741410209438,0.6876995915486193,0.0076191684330702,12.00100040435791
2011-03-24,343050.8521551277,242407.74549407457,2,0.0010303885547881804,0.012061978981602809,0.7428502019428631,0.013105897207730255,11.946000099182129
2011-03-25,346805.18428232445,243881.0486332196,2,0.001071490682168998,0.011697509867392871,0.755170442214554,0.006077789041526449,11.98900032043457
2011-03-28,340358.2707418669,242146.29190405045,2,0.0009372876867110718,0.011401748005005412,0.7294713515990588,-0.0071131264150749995,11.968999862670898
2011-03-29,349598.9936510862,244134.54616797855,2,0.0010916368830792137,0.011209233729348733,0.7649863089091109,0.008210963084728684,11.951000213623047
2011-03-30,353856.76024738135,244673.59568418105,2,0.0011454953126579471,0.01088276401622912,0.7872420685443582,0.002208001795172443,11.920999526977539
2011-03-31,354465.64902141533,244398.2314969086,2,0.0011460567113578287,0.010480024697413826,0.7940000000000003,-0.0011254348328942898,11.890999794006348
2011-04-01,353245.52679156756,243312.7092968358,2,0.0011353505747201005,0.01007052751530517,0.7941171233051634,-0.004441612336652745,11.831999778747559
2011-04-04,350341.87783546397,242706.8930412997,2,0.0010604510665876217,0.009775088815571271,0.7866316821431554,-0.0024898668766085708,11.841699600219727
2011-04-05,345266.28669781046,241306.6636255758,2,0.0009869144824083125,0.009469409304768441,0.7746344019505327,-0.005769219811510018,11.804300308227539
2011-04-06,347744.0445553302,241810.05185357796,2,0.001029885397920929,0.009086420309680696,0.7898731367415774,0.0020860933570538975,11.800000190734863
2011-04-07,346542.00438157545,240862.9191486886,2,0.000989518009043437,0.00867357334697038,0.7730000000000002,-0.003916845878114472,11.76200008392334
2011-04-08,340306.87400804105,238992.6074781986,2,0.000843485367893558,0.008488396081423506,0.7327264429218577,-0.007765046098006656,11.72599983215332
2011-04-11,338088.7828794085,238804.71804507513,2,0.0007299440860833325,0.00821054240183548,0.7168922076783211,-0.0007861725728927071,11.755999565124512
2011-04-12,333335.86251881596,238535.667929374,2,0.0005050166500708555,0.008175330556025675,0.6464811889569254,-0.0011266532667514317,11.824000358581543
2011-04-13,339780.51249195135,239504.76232139522,2,0.0007455568887686961,0.008199273371260904,0.7080171331936387,0.004062681277116731,11.77180004119873
