Date,NAV,QQQ_BH_MXN,BONDIA,W_TQQQ,HEDGE_USD,SCORE
2008-07-18,207094.4773801899,186299.2601396977,217345.08703678034,0.0,0.35,0
2008-07-21,207131.57069440093,187065.39897599857,217401.40701369898,0.0,0.35,1
2008-07-22,206475.9614266104,185250.5926041785,217457.7415846434,0.0,0.35,1
2008-07-23,206324.11546107737,187173.20130315275,217514.0907533953,0.0,0.35,1
2008-07-24,206541.38035408748,184800.80700574638,217570.45452373737,0.0,0.35,1
2008-07-25,206870.21709279192,187927.20633813547,217626.83289945323,0.0,0.35,1
2008-07-28,206792.12852385652,184078.04016321147,217683.22588432758,0.0,0.35,0
2008-07-29,206780.82310710044,187737.27574350682,217739.63348214602,0.0,0.35,1
2008-07-30,206655.60327175993,188238.77891952955,217796.05569669517,0.0,0.35,1
2008-07-31,206781.30176406563,187986.8306763317,217852.4925317626,0.0,0.35,0
2008-08-01,206366.44811961264,184402.32744103562,217908.94399113694,0.0,0.35,1
2008-08-04,205692.85523006658,180730.70541511866,217965.41007860765,0.0,0.35,0
2008-08-05,206072.4122904338,187694.0476383734,218021.89079796532,0.0,0.35,1
2008-08-06,206387.82945083315,191262.12605544084,218078.38615300148,0.0,0.35,2
2008-08-07,205910.51681685873,190903.30762885517,218134.89614750855,0.13317211305975882,0.0,1
2008-08-08,205950.16301876865,197471.16816171075,218191.42078528015,0.0,0.0,2
2008-08-11,206893.24052197085,200450.80955108703,218247.9600701106,0.13788757774643393,0.0,2
2008-08-12,206946.9996297809,200164.04335279946,218304.51400579544,0.13788819215408912,0.0,2
2008-08-13,206795.07342714988,199690.2657557148,218361.08259613108,0.13703126364144305,0.0,2
2008-08-14,207811.16178039816,201998.6153671494,218417.66584491494,0.14102820622081697,0.0,2
2008-08-15,207821.05515856453,202584.9798721587,218474.26375594537,0.14084652563371564,0.0,2
2008-08-18,206755.47597982245,199667.94911433314,218530.87633302182,0.13619483155335108,0.0,2
2008-08-19,205619.4227450578,196289.90249776718,218587.50357994463,0.13119721118634756,0.0,2
2008-08-20,205810.72249557657,196754.02575041133,218644.14550051515,0.13177983683371536,0.0,2
2008-08-21,205347.2651588164,194963.4094419659,218700.8020985357,0.12959482525928398,0.0,1
2008-08-22,205387.17020486284,198004.35441344487,218757.47337780966,0.0,0.0,2
2008-08-25,203500.63001155632,194312.2697154374,218814.15934214133,0.14427945438970896,0.0,1
2008-08-26,203538.68203614617,194383.13456881474,218870.85999533592,0.0,0.0,1
2008-08-27,203591.42440097537,195427.14725224106,218927.5753411998,0.0,0.0,1
2008-08-28,204368.24858930428,199073.12121036075,218984.30538354022,0.0,0.35,2
2008-08-29,202478.70040998247,195714.9976763433,219041.05012616538,0.14887864854643995,0.0,1
2008-09-02,202516.0957273314,194627.43563567754,219097.80957288455,0.0,0.0,1
2008-09-03,202568.5731124544,193099.02054431688,219154.58372750806,0.0,0.0,1
2008-09-04,203692.80837768508,189727.01058650593,219211.37259384693,0.0,0.35,1
2008-09-05,203406.33148197446,187931.5262494349,219268.17617571354,0.0,0.35,1
2008-09-08,203446.51463889552,187567.46829723896,219324.99447692098,0.0,0.35,1
2008-09-09,203975.53288920742,184831.23042081587,219381.82750128346,0.0,0.35,0
2008-09-10,204409.37644733314,187364.46100309334,219438.6752526161,0.0,0.35,1
2008-09-11,204308.99591959748,190473.013619292,219495.53773473518,0.0,0.35,0
2008-09-12,203942.42440517846,188632.65899662604,219552.4149514577,0.0,0.35,0
2008-09-15,205386.203563391,186344.71458133738,219609.30690660185,0.0,0.35,0
2008-09-16,205324.524800331,187521.10322966834,219666.2136039868,0.0,0.35,0
2008-09-17,205922.16540234606,179154.54122332178,219723.1350474326,0.0,0.35,0
2008-09-18,205570.16465697435,184187.40832016364,219780.07124076036,0.0,0.35,0
2008-09-19,204613.23313560645,187553.63233037412,219837.0221877922,0.0,0.35,0
2008-09-22,204897.05654141918,179312.77267829722,219893.9878923512,0.0,0.35,0
2008-09-23,205656.78676473102,179720.44039767433,219950.9683582614,0.0,0.35,0
2008-09-24,206403.58007275301,182718.59021056158,220007.9635893479,0.0,0.35,0
2008-09-25,205686.8429731782,183662.23771749093,220064.9735894367,0.0,0.35,0
2008-09-26,206149.15755456412,182850.8757491052,220121.99836235493,0.0,0.35,0
2008-09-29,207872.9742211115,172250.3889535825,220179.03791193056,0.0,0.35,0
2008-09-30,207201.83399839207,175463.36938273962,220236.09224199268,0.0,0.35,0
2008-10-01,207392.35284146856,173955.94377505398,220293.16135637127,0.0,0.35,0
2008-10-02,209120.68584093841,169892.36228445463,220350.24525889734,0.0,0.35,0
2008-10-03,209100.38261640014,167100.6197939573,220407.34395340295,0.0,0.35,0
2008-10-06,213358.14439345364,170263.03925252092,220464.45744372104,0.0,0.35,0
2008-10-07,216127.77269638344,165277.19562083657,220521.5857336856,0.0,0.35,0
2008-10-08,216220.846245548,164054.68894925938,220578.72882713165,0.0,0.35,0
2008-10-09,223638.25376551814,175187.6546273056,220635.8867278952,0.0,0.35,0
2008-10-10,221063.27627359604,168235.7232674688,220693.0594398132,0.0,0.35,0
2008-10-13,215961.20312460506,176135.5209198992,220750.24696672361,0.0,0.35,0
2008-10-14,217609.79006634883,172078.0861357863,220807.44931246538,0.0,0.35,0
2008-10-15,223215.2559846106,168092.33932099427,220864.66648087848,0.0,0.35,0
2008-10-16,219981.02536936896,169759.253113804,220921.8984758039,0.0,0.35,0
2008-10-17,220453.8348144305,170901.25313365067,220979.14530108357,0.0,0.35,0
2008-10-20,221471.73333945207,177864.19607978687,221036.40696056036,0.0,0.35,0
2008-10-21,222891.8786607093,171627.60663368754,221093.68345807833,0.0,0.35,0
2008-10-22,226502.49503605897,174496.8096623423,221150.97479748237,0.0,0.35,0
2008-10-23,223440.07839919053,166984.95121029063,221208.28098261837,0.0,0.35,0
2008-10-24,223774.50208961117,162202.16530107104,221265.60201733332,0.0,0.35,0
2008-10-27,224925.68187539477,159908.42065714422,221322.93790547512,0.0,0.35,0
2008-10-28,222075.21462227238,171031.1258140105,221380.2886508927,0.0,0.35,0
2008-10-29,221346.82761932956,168890.73745942363,221437.654257436,0.0,0.35,0
2008-10-30,219704.65657404688,170709.97544302588,221495.03472895586,0.0,0.35,0
2008-10-31,220976.1917135447,173683.72344383463,221552.43006930428,0.0,0.35,0
2008-11-03,220788.506710197,172779.24871272955,221609.84028233416,0.0,0.35,0
2008-11-04,218837.672390868,173073.39432463844,221667.26537189935,0.0,0.35,0
2008-11-05,220997.82193743376,168565.4687132434,221724.70534185486,0.0,0.35,0
2008-11-06,222878.10089465938,164837.85208425904,221782.16019605656,0.0,0.35,0
2008-11-07,221561.21898085173,165285.5877114712,221839.62993836132,0.0,0.35,0
2008-11-10,221184.88339695887,162161.02977349257,221897.1145726271,0.0,0.35,0
2008-11-11,222253.05159314364,160713.81873055332,221954.6141027128,0.0,0.35,0
2008-11-12,222995.71260524564,154654.2499988402,222012.12853247832,0.0,0.35,0
2008-11-13,222234.71636165946,162373.31141194727,222069.65786578454,0.0,0.35,0
2008-11-14,223333.06754678913,156563.02021842788,222127.2021064934,0.0,0.35,0
2008-11-17,223882.56059090604,154243.67199237415,222184.76125846786,0.0,0.35,0
2008-11-18,223479.90725809318,153187.29762275706,222242.3353255717,0.0,0.35,0
2008-11-19,226009.47738005474,149786.17666762887,222299.92431166998,0.0,0.35,0
2008-11-20,228635.3145524355,147173.22705533577,222357.52822062853,0.0,0.35,0
2008-11-21,227365.12964747858,151026.23155591352,222415.14705631428,0.0,0.35,0
2008-11-24,225524.3830446568,156444.4901094538,222472.78082259512,0.0,0.35,0
2008-11-25,224495.90069566795,153594.405235376,222530.42952334005,0.0,0.35,0
2008-11-26,224309.29476238362,159542.6732317321,222588.0931624189,0.0,0.35,0
2008-11-28,225636.430679118,160863.4546326485,222645.77174370264,0.0,0.35,0
2008-12-01,227470.01862429603,152120.79094842036,222703.46527106324,0.0,0.35,0
2008-12-02,226795.58492252853,155769.48986069046,222761.17374837355,0.0,0.35,0
2008-12-03,226962.65599824776,160422.71940625174,222818.8971795076,0.0,0.35,0
2008-12-04,227034.95054566473,155921.34296614863,222876.63556834022,0.0,0.35,0
2008-12-05,228286.25155728738,164704.49087747638,222934.3889187474,0.0,0.35,0
2008-12-08,226243.641307896,166703.92869313597,222992.15723460607,0.0,0.35,0
2008-12-09,227054.67320881766,167909.37751037776,223049.94051979427,0.0,0.35,0
2008-12-10,226234.44348715164,165512.55401698852,223107.7387781909,0.0,0.35,1
2008-12-11,225320.730123839,159011.52133970475,223165.55201367586,0.0,0.35,1
2008-12-12,227030.7155130947,165646.7279860162,223223.38023013022,0.0,0.35,1
2008-12-15,225876.45342147362,160273.49697101084,223281.22343143585,0.0,0.35,0
2008-12-16,224175.97972634924,164245.2874467137,223339.08162147584,0.0,0.35,1
2008-12-17,224695.8069409068,163224.55159131772,223396.95480413412,0.0,0.35,1
2008-12-18,224882.74409308503,160634.34575345484,223454.84298329565,0.0,0.35,1
2008-12-19,224829.73325900827,161736.41494024725,223512.7461628465,0.0,0.35,0
2008-12-22,225163.812741398,158782.94556430494,223570.66434667364,0.0,0.35,0
2008-12-23,226261.2138028437,160062.61573621925,223628.59753866505,0.0,0.35,0
2008-12-24,225819.15147946888,159501.5973818629,223686.54574270977,0.0,0.35,0
2008-12-26,226925.64906816196,161573.52026178155,223744.50896269787,0.0,0.35,1
2008-12-29,228486.93549225872,163286.02394058794,223802.4872025204,0.0,0.35,2
2008-12-30,229643.97024312004,167796.91224155214,223860.48046606928,0.07585553473048166,0.0,2
2008-12-31,230114.51258500674,169024.0833830275,223918.48875723768,0.07750626105234512,0.0,2
2009-01-02,232511.16959506518,176599.21851918465,223976.51207991963,0.08677847718630953,0.0,2
2009-01-05,232030.39479295016,172088.65837847488,224034.55043801016,0.08464912073124721,0.0,2
2009-01-06,232557.3503241236,172869.99892379617,224092.6038354054,0.08648657471252719,0.0,2
2009-01-07,231000.57968090806,168965.44015843287,224150.67227600244,0.08009186814714525,0.0,2
2009-01-08,232193.57167684386,173664.60065954074,224208.75576369936,0.10568355348486792,0.0,2
2009-01-09,230660.03239008057,170315.72390941324,224266.8543023953,0.09950442360770267,0.0,2
2009-01-12,229545.48953889217,167972.52412832115,224324.9678959903,0.09489765156990358,0.0,2
2009-01-13,229678.8524188323,168538.17167000996,224383.0965483856,0.09518879841584993,0.0,2
2009-01-14,228149.8308142219,166896.93933553298,224441.24026348325,0.08888887435667328,0.0,2
2009-01-15,228892.6504904513,167229.8071777294,224499.39904518647,0.0916103535431769,0.0,2
2009-01-16,229651.3221363344,169235.25459390713,224557.57289739937,0.09437668128460193,0.0,2
2009-01-20,226573.6041847753,161741.28046958905,224615.7618240271,0.08183706634625036,0.0,1
2009-01-21,226623.04445997148,165309.5369941604,224673.96582897598,0.0,0.0,2
2009-01-22,226288.19118004382,166828.91371654946,224732.1849161531,0.08824977840734753,0.0,2
2009-01-23,226665.8084222754,167975.38363311574,224790.41908946668,0.08953285663280552,0.0,2
2009-01-26,227127.13699896424,168979.4579138451,224848.668352826,0.09114670173102853,0.0,2
2009-01-27,227860.792394805,172133.04048838126,224906.9327101412,0.09383823443396468,0.0,2
2009-01-28,229851.35454453476,175857.7542230385,224965.21216532367,0.10145301270180491,0.0,2
2009-01-29,228371.54701471227,173391.8357845029,225023.50672228556,0.09539623946180052,0.0,2
2009-01-30,227472.8091065998,172038.95191160994,225081.81638494018,0.09158684510019781,0.0,1
2009-02-02,227521.3366911284,175215.56926782354,225140.1411572018,0.0,0.0,1
2009-02-03,227580.29360892973,179730.73225725794,225198.48104298586,0.0,0.0,1
2009-02-04,226781.61180336835,178084.4736230936,225256.83604620848,0.0,0.35,1
2009-02-05,226435.6949461863,181100.86452234563,225315.20617078713,0.0,0.35,1
2009-02-06,225455.8793692872,183420.48906300336,225373.59142064012,0.0,0.35,2
2009-02-09,225878.8851445022,185545.80727535766,225431.9917996868,0.0910798336503068,0.0,2
2009-02-10,223975.60049238216,181883.1225859714,225490.4073118476,0.0831185463912806,0.0,1
2009-02-11,224024.33035108575,180678.28571717333,225548.83796104393,0.0,0.0,2
2009-02-12,224750.88883365088,182645.54166050802,225607.28375119812,0.09000135697138653,0.0,2
2009-02-13,224573.1706114602,182312.04472515368,225665.7446862336,0.08904522864303507,0.0,1
2009-02-17,224621.36499521448,177484.4184538999,225724.22077007496,0.0,0.0,1
2009-02-18,224679.57045209617,176640.5829923353,225782.71200664752,0.0,0.0,1
2009-02-19,225456.96758769138,175561.25175447972,225841.21839987783,0.0,0.35,1
2009-02-20,225939.49685292327,177009.2909133535,225899.73995369332,0.0,0.35,1
2009-02-23,226581.6710430112,172090.9074030996,225958.2766720226,0.0,0.35,0
2009-02-24,225779.31746792022,175858.2260374598,226016.82855879515,0.0,0.35,0
2009-02-25,226698.26760675697,176613.1609104579,226075.39561794154,0.0,0.35,0
2009-02-26,226913.5622941237,172023.73779511292,226133.9778533934,0.0,0.35,0
2009-02-27,228861.35100401353,174480.50773461317,226192.57526908317,0.0,0.35,0
2009-03-02,229290.23251103514,169632.3314393539,226251.18786894457,0.0,0.35,0
2009-03-03,228885.91931220324,168539.3368404723,226309.8156569122,0.0,0.35,0
2009-03-04,228432.12356421526,171940.42157802015,226368.45863692168,0.0,0.35,0
2009-03-05,229334.03799137377,168552.62110492808,226427.11681290978,0.0,0.35,0
2009-03-06,228265.38711952805,164881.2120227969,226485.79018881408,0.0,0.35,0
2009-03-09,230192.8171364018,165156.35586544944,226544.47876857332,0.0,0.35,0
2009-03-10,228807.12591068083,172227.22978480064,226603.18255612723,0.0,0.35,0
2009-03-11,228028.1581667302,173057.87272753796,226661.90155541658,0.0,0.35,0
2009-03-12,225862.34804165416,173826.22616377394,226720.63577038312,0.0,0.35,0
2009-03-13,225242.1020908279,172768.71552832576,226779.38520496967,0.0,0.35,0
2009-03-16,223489.53576354234,165995.1970108122,226838.14986312002,0.0,0.35,0
2009-03-17,223172.44761266434,171468.301970813,226896.929748779,0.0,0.35,0
2009-03-18,222052.40120019577,171027.5652493146,226955.72486589244,0.0,0.35,1
2009-03-19,223896.71035426593,174854.80565821932,227014.53521840728,0.0,0.35,1
2009-03-20,223485.05076387298,171175.38706742338,227073.36081027144,0.0,0.35,1
2009-03-23,223892.64412304971,182090.04178793245,227132.2016454338,0.0,0.35,1
2009-03-24,224604.84621837872,180237.3177033126,227191.05772784428,0.0,0.35,2
2009-03-25,224709.9957391973,179455.26079354316,227249.92906145393,0.07509366931230309,0.0,1
2009-03-26,224759.7870136408,184457.150343003,227308.81565021473,0.0,0.0,2
2009-03-27,223978.89715815443,182619.9042582452,227367.7174980796,0.07273537667488958,0.0,2
2009-03-30,222761.99027170005,177418.6646003712,227426.63460900277,0.0674283124239998,0.0,1
2009-03-31,222812.20368187915,177615.6801861609,227485.5669869391,0.0,0.0,2
2009-04-01,223287.13897824724,176979.20025552678,227544.51463584488,0.07845715378685203,0.0,2
2009-04-02,224965.04623562345,182108.1419704475,227603.4775596771,0.08509348792358609,0.0,2
2009-04-03,225617.93369182196,181269.97169009346,227662.45576239395,0.08750463027376446,0.0,3
2009-04-06,225562.73102090156,181767.21476397663,227721.44924795465,0.1613930128395251,0.0,3
2009-04-07,222370.80581945812,175131.73448424798,227780.4580203193,0.14913516796005097,0.0,3
2009-04-08,223807.49951231075,176667.1568527129,227839.48208344914,0.1543780814986887,0.0,3
2009-04-09,226446.96931447578,179209.1302713347,227898.52144130645,0.16401809589784141,0.0,3
2009-04-13,226184.32326133808,178317.80389726447,227957.5760978546,0.16283047367540018,0.0,3
2009-04-14,225210.28996176837,177813.70000225672,228016.64605705772,0.1589918485020124,0.0,3
2009-04-15,224370.02918467045,174435.58092783362,228075.7313228812,0.15562354760837904,0.0,3
2009-04-16,227349.59397203225,180044.75562103538,228134.83189929146,0.16647371882263948,0.0,3
2009-04-17,227682.82091983993,180707.93907286166,228193.9477902559,0.16747795959842585,0.0,3
2009-04-20,224938.15345326113,179452.8583626862,228253.07899974278,0.1571012676322589,0.0,3
2009-04-21,225656.97372426407,178022.0630909545,228312.22553172172,0.15956856207469158,0.0,3
2009-04-22,226430.1683962808,179778.5366132124,228371.38739016306,0.2101471884874605,0.0,3
2009-04-23,227536.70408779586,180368.27890943218,228430.56457903836,0.21378465161591312,0.0,3
2009-04-24,230729.09544944443,185711.24798835284,228489.75710232015,0.22446189679522388,0.0,3
2009-04-27,233683.83235271656,195753.17600322986,228548.96496398197,0.23406950659126755,0.0,3
2009-04-28,231699.86203931147,191421.8015268894,228608.18816799848,0.22731092098396705,0.0,3
2009-04-29,233574.1585940818,192911.3220962877,228667.4267183452,0.23331268281028056,0.0,3
2009-04-30,235551.73276781256,195937.53916888926,228726.6806189988,0.23955240344007234,0.0,3
2009-05-01,235668.02862067078,195234.47881467125,228785.94987393694,0.23973070868596574,0.0,3
2009-05-04,236844.27492987562,191772.0089072253,228845.23448713843,0.2433104273196749,0.0,3
2009-05-05,236953.81132619068,192387.59821653538,228904.5344625829,0.24346423338968984,0.0,3
2009-05-06,236349.5687022813,190183.98921378326,228963.84980425122,0.24133356182648305,0.0,3
2009-05-07,232522.20193004532,186272.80087090473,229023.18051612508,0.22864591790471764,0.0,3
2009-05-08,232008.88489670283,184168.9908895742,229082.52660218743,0.22673898483740737,0.0,3
2009-05-11,234327.03293252178,188937.13650802357,229141.88806642205,0.30835056313870823,0.0,3
2009-05-12,231320.5093347947,185635.63148308775,229201.26491281384,0.29917948864338506,0.0,3
2009-05-13,226318.30597906804,182222.94284091712,229260.65714534878,0.28350397865281624,0.0,3
2009-05-14,227881.34477712962,182567.91533953446,229320.06476801386,0.2882340369332661,0.0,3
2009-05-15,227927.27331316474,182870.1253211406,229379.487784797,0.2881930608901322,0.0,3
2009-05-18,231877.54278595655,184448.17289704332,229438.92619968724,0.3001381090015392,0.0,3
2009-05-19,232535.00463842737,184435.98234975294,229498.38001667472,0.30193603522995965,0.0,3
2009-05-20,232232.60989032968,184899.0639102269,229557.8492397505,0.30084594936691167,0.0,3
2009-05-21,228778.48427443916,182555.28345081783,229617.33387290666,0.29010613075463265,0.0,3
2009-05-22,228357.91588407027,182552.55887323277,229676.8339201364,0.28861442274557175,0.0,3
2009-05-26,235796.9176053756,189495.7623205928,229736.349385434,0.31087893439263203,0.0,3
2009-05-27,234822.3003363709,189576.78297180365,229795.88027279457,0.3078394636382476,0.0,3
2009-05-28,237082.75743760227,191094.7713909048,229855.42658621445,0.31426119620890586,0.0,3
2009-05-29,239231.6296986405,191908.41048010872,229914.98832969097,0.3202446735930164,0.0,3
2009-06-01,246623.0739766576,199329.56667072925,229974.56550722246,0.3404464923971304,0.0,3
